precio,descuento,m2_constr,cod_distrito,cod_barrio,letrace,tipologia,estado,amueblado,planta,dormitorios,banos,terraza,garaje,trastero,ascensor,porteria,calefaccion,ano_construccion,plantas_edificio,aire_acondicionado,jardin,inmueble_ingresos,alquiler_opcion_a_compra,disponibilidad,nuda_propiedad,tipo_inmueble,tiene_armario,cancha_tenis,carpinteria_exterior_doble_vidrio/pvc,carpinteria_exterior_doble_vidrio/madera,carpinteria_exterior_doble_vidrio/metal,carpinteria_exterior_triple_vidrio/madera,carpinteria_exterior_triple_vidrio/metal,carpinteria_exterior_vidrio/pvc,carpinteria_exterior_vidrio/madera,carpinteria_exterior_vidrio/metal,chimenea,cocina,exterior,interior,interior_y_exterior,tiene_piscina,porton_electrico,puerta_blindada,alarma,videoportero,lujosa,acceso_discapacidad,web,fecha_descarga,certificado_energetico,piscina,tiene_jardin,cantidad_visitas,campo12,cantidad_armarios,consumo_energia,cal_energetica,agua_caliente,tipo_suelo,m2_utiles,gastos_comunidad,zonas_verdes,puerta_seguridad,num_plantas,num_pisos,reservado,tipo_fachada,orientacion_este,orientacion_norte,orientacion_oeste,orientacion_sur,sistema_alarma,grupo_cocina,clasificacion_aire,letra_ce
620000.0,,98.0,4.0,42.0,,Piso,,,6326.0,3.0,2.0,1.0,,0.0,1.0,,Central,,,,,,,,,,,,,,,,,,,,,Independiente,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,independiente,Desconocido,
1370000.0,,286.0,4.0,42.0,,Piso,,,1.0,6.0,3.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1680000.0,,174.0,4.0,42.0,,Piso,,,6.0,3.0,3.0,1.0,,0.0,1.0,,Central,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Disponible,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
7450000.0,,415.0,4.0,42.0,,Piso,,,17951.0,4.0,5.0,1.0,,1.0,1.0,,,,,Frío,,,,,,,,,,,,,,,,,,Independiente,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,independiente,Normal,
1649000.0,,181.0,4.0,42.0,,Piso,,,9110.0,3.0,3.0,1.0,1.0,0.0,1.0,,Central,,,Frío,,,,,,,,,,,,,,,,,,Americana,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,abierta,Normal,
780000.0,,102.0,4.0,42.0,,Piso,,,7647.0,2.0,1.0,1.0,1.0,0.0,1.0,,Central,,,Frío,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
2750000.0,,250.0,4.0,42.0,,Piso,,,11000.0,3.0,3.0,1.0,,0.0,1.0,,Central,,,,,,,,,,,,,,,,,,,,,Independiente,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,independiente,Desconocido,
2800000.0,,234.0,4.0,42.0,,Piso,,,11965.0,3.0,2.0,1.0,,0.0,1.0,,Central,,,,,,,,,,,,,,,,,,,,,Independiente,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,independiente,Desconocido,
2580000.0,,258.0,4.0,42.0,,Piso,,,10000.0,3.0,3.0,1.0,,0.0,1.0,,Central,,,,,,,,,,,,,,,,,,,,,Independiente,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,independiente,Desconocido,
1400000.0,,150.0,4.0,42.0,,Piso,,,7.0,3.0,2.0,1.0,,0.0,1.0,,Central,Más de 50 años,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Disponible,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
2500000.0,,397.0,4.0,42.0,,Piso,,,,3.0,397.0,1.0,,0.0,1.0,,Central,,,Independiente,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
990000.0,,116.0,4.0,42.0,,Piso,,,8534.0,3.0,3.0,1.0,,0.0,1.0,,Central,,,Frío,,,,,,,,,,,,,,,,,,Americana,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,abierta,Normal,
3990000.0,,271.0,4.0,42.0,,Piso,,,,4.0,5.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1740000.0,,244.0,4.0,42.0,,Piso,,,7131.0,4.0,4.0,1.0,1.0,0.0,1.0,,Gas natural,,,Frío,,,,,,,,,,,,,,,,,,Independiente,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,independiente,Normal,
956000.0,,148.0,4.0,42.0,,Piso,,,,3.0,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
2950000.0,,244.0,4.0,42.0,,Piso,,,12090.0,2.0,3.0,1.0,,1.0,1.0,,Central,Más de 50 años,,Frío,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1769000.0,,162.0,4.0,42.0,,Piso,En buen estado,,6.0,2.0,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
2350000.0,,168.0,4.0,42.0,,Piso,,,2.0,,2.0,0.0,,0.0,1.0,,Central,Más de 50 años,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Disponible,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
7570000.0,,510.0,4.0,42.0,,Piso,,,14843.0,5.0,6.0,1.0,,0.0,1.0,,,,,Frío,,,,,,,,,,,,,,,,,,Americana,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,abierta,Normal,
1129000.0,,105.0,4.0,42.0,,Piso,En buen estado,,6.0,2.0,3.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1129000.0,,103.0,4.0,42.0,,Piso,En buen estado,,6.0,2.0,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1129000.0,,103.0,4.0,42.0,,Piso,,,6.0,2.0,3.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
6500000.0,,462.0,4.0,42.0,,Piso,,,14069.0,4.0,5.0,1.0,,0.0,1.0,,Central,,,Frío,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1129000.0,,103.0,4.0,42.0,,Piso,,,,2.0,3.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1129000.0,,97.0,4.0,42.0,,Piso,En buen estado,,,2.0,3.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1500000.0,,162.0,4.0,42.0,,Piso,En buen estado,,4.0,3.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1129000.0,,103.0,4.0,42.0,,Piso,,,6.0,2.0,3.0,1.0,,0.0,1.0,,Individual - gas natural,Entre 30 y 50 años,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Disponible,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,sin_informacion,Desconocido,
3150000.0,,272.0,4.0,42.0,,Piso,,,11580.0,4.0,5.0,1.0,1.0,1.0,1.0,,,,,Frío,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
900000.0,,95.0,4.0,42.0,,Piso,,,,2.0,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
2630000.0,,306.0,4.0,42.0,,Piso,,,4.0,5.0,5.0,1.0,,1.0,1.0,,Central,Más de 50 años,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Disponible,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1195000.0,,117.0,4.0,42.0,,Piso,,,10213.0,2.0,2.0,1.0,,0.0,1.0,,Central,,,Frío,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1129000.0,,113.0,4.0,42.0,,Piso,En buen estado,,6.0,2.0,3.0,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1129000.0,,97.0,4.0,42.0,,Piso,,,11639.0,2.0,4.0,0.0,,0.0,1.0,,Gas natural,,,,,,,,,,,,,,,,,,,,,Americana,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,abierta,Desconocido,
520000.0,,50.0,4.0,42.0,,Piso,,,6.0,2.0,1.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1129000.0,,103.0,4.0,42.0,,Piso,Reformado,,6.0,2.0,3.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1499000.0,,170.0,4.0,42.0,,Piso,,,8817.0,3.0,3.0,1.0,,1.0,1.0,,Central,,,Frío,,,,,,,,,,,,,,,,,,Independiente,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,independiente,Normal,
750000.0,,98.0,4.0,42.0,,Piso,A reformar,,2.0,3.0,2.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1129000.0,,97.0,4.0,42.0,,Piso,Reformado,,6.0,2.0,3.0,0.0,,0.0,1.0,,Central,,,Frío,,,,,,,,,,,,,,,,,,Cocina equipada,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,Más de 100 €,,,,,,,0.0,1.0,0.0,0.0,,equipada,Normal,
1595000.0,,209.0,4.0,42.0,,Piso,,,7631.0,3.0,3.0,1.0,1.0,0.0,1.0,,Central,,,Independiente,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
550000.0,,60.0,4.0,42.0,,Piso,,,,2.0,1.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1500000.0,,120.0,4.0,42.0,,Piso,A estrenar,,2.0,3.0,3.0,0.0,,0.0,1.0,,Individual,Entre 30 y 50 años,,Individual,,,,,,,,,,,,,,,,,,Equipada con electrodomésticos de alta gama.,1.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,equipada,Normal,
1479000.0,,136.0,4.0,42.0,,Piso,En buen estado,,2.0,3.0,3.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Disponible,,,,,,,,,,,Más de 100 €,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
2300000.0,,170.0,4.0,42.0,,Piso,,,4.0,3.0,2.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Disponible,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
272584.0,,18.0,4.0,42.0,,Piso,En buen estado,,4.0,1.0,1.0,0.0,,0.0,1.0,,,Más de 50 años,,Frío,,,,,,,,,,,,,,,,,,Cocina amueblada,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,amueblada,Normal,
330000.0,,70.0,4.0,42.0,,Piso,En buen estado,,,3.0,1.0,0.0,,0.0,0.0,,Central,,,,,,,,,,,,,,,,,,,,,Cocina equipada,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,Entre 80 y 100 €,,,,,,,1.0,0.0,0.0,0.0,,equipada,Desconocido,
1190000.0,,139.0,4.0,42.0,,Piso,A estrenar,,2.0,3.0,3.0,0.0,,1.0,0.0,,,,,Frío,,,,,,,,,,,,,,,,,,Cocina amueblada,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Pendiente de completar,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,amueblada,Normal,
1250000.0,,182.0,4.0,42.0,,Piso,,,6868.0,4.0,3.0,1.0,,0.0,1.0,,,Más de 50 años,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1800000.0,,154.0,4.0,42.0,,Piso,Reformado,,4.0,3.0,3.0,0.0,,1.0,1.0,,Gas natural,Más de 50 años,,Frío,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,Entre 20 y 40 €,,,,,,,0.0,0.0,0.0,1.0,,sin_informacion,Normal,
1700000.0,,220.0,4.0,42.0,,Piso,A reformar,,3.0,4.0,3.0,1.0,1.0,1.0,1.0,,,Más de 50 años,,,,,,,,,,,,,,,,,,,,Independiente,1.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,Comunidad 410€  ibi 2000€,,,,,,,1.0,0.0,0.0,0.0,,independiente,Desconocido,
425000.0,,58.0,4.0,42.0,,Piso,,,1.0,3.0,2.0,0.0,,0.0,1.0,,Eléctrica,Más de 50 años,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Pendiente de completar,,,,,,,,,,,Entre 40 y 60 €,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1299000.0,,118.0,4.0,42.0,,Piso,,,7.0,3.0,2.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Disponible,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1730000.0,,138.0,4.0,42.0,,Piso,Reformado,,5.0,3.0,3.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1580000.0,,185.0,4.0,42.0,,Piso,En buen estado,,1.0,3.0,3.0,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,sin_informacion,Desconocido,
695000.0,,120.0,4.0,42.0,,Piso,En buen estado,,2.0,3.0,2.0,0.0,,0.0,1.0,,,Más de 50 años,,Frío,,,,,,,,,,,,,,,,,,Cocina amueblada,1.0,0.0,,,,,,,,,pisos.com,2024-10-19,Pendiente de completar,,,,,,,,,,,Más de 100 €,,,,,,,0.0,0.0,0.0,1.0,,amueblada,Normal,
450000.0,,65.0,4.0,42.0,,Piso,Reformado,,2.0,2.0,1.0,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Cocina amueblada,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,amueblada,Desconocido,
4500000.0,,286.0,4.0,42.0,,Piso,A reformar,,7.0,5.0,3.0,1.0,1.0,1.0,1.0,,Central,,,Frío y calor,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,440 €,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
2630000.0,,306.0,4.0,42.0,,Piso,Reformado,,4.0,5.0,5.0,1.0,,1.0,1.0,,Central,Más de 50 años,,Frío y calor,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,250,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1180000.0,,139.0,4.0,42.0,,Piso,,,5.0,3.0,3.0,1.0,,1.0,1.0,,Central,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,No indicado,,,,,,,,,,,Más de 100 €,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
629000.0,,57.0,4.0,42.0,,Piso,,,1.0,2.0,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
3195000.0,,460.0,4.0,42.0,,Piso,En buen estado,,3.0,6.0,4.0,1.0,1.0,1.0,1.0,,Central,Más de 50 años,,Frío,,,,,,,,,,,,,,,,,,Cocina amueblada,1.0,0.0,,,,,,,,,pisos.com,2024-10-19,Pendiente de completar,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,amueblada,Normal,
1400000.0,,185.0,4.0,42.0,,Piso,A reformar,,1.0,6.0,3.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
719000.0,,73.0,4.0,42.0,,Piso,En buen estado,,2.0,2.0,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
649000.0,,59.0,4.0,42.0,,Piso,Reformado,,,2.0,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
629000.0,,57.0,4.0,42.0,,Piso,Reformado,,1.0,2.0,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
629000.0,,57.0,4.0,42.0,,Piso,En buen estado,,1.0,2.0,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
970000.0,,140.0,4.0,42.0,,Piso,A reformar,,6.0,3.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1490000.0,,165.0,4.0,42.0,,Piso,Reformado,,1.0,3.0,4.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
700000.0,,97.0,4.0,42.0,,Piso,A reformar,,7216.0,3.0,2.0,0.0,,0.0,0.0,,Eléctrica,,,Frío y calor,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Pendiente de completar,,,,,,,,,,,Entre 80 y 100 €,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
2995000.0,,254.0,4.0,42.0,,Piso,En buen estado,,3.0,3.0,4.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
629000.0,,57.0,4.0,42.0,,Piso,,,1.0,2.0,2.0,0.0,,0.0,1.0,,,,,Frío,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
950000.0,,110.0,4.0,42.0,,Piso,En buen estado,,8636.0,3.0,110.0,0.0,,0.0,1.0,,Central,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Pendiente de completar,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
700000.0,,90.0,4.0,42.0,,Piso,En buen estado,,7777.0,2.0,2.0,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,Entre 80 y 100 €,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1180000.0,,191.0,4.0,42.0,,Piso,A reformar,,,4.0,3.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1890000.0,,142.0,4.0,42.0,,Piso,A estrenar,,3.0,3.0,3.0,0.0,,0.0,1.0,,Central,Más de 50 años,,Frío y calor,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,Más de 250€ / mes e  ibi: 1.079 € / año,,,,,,,0.0,0.0,0.0,1.0,,sin_informacion,Normal,
950000.0,,132.0,4.0,42.0,,Piso,En buen estado,,2.0,3.0,3.0,0.0,,0.0,1.0,,Individual,Más de 50 años,,Frío y calor,,,,,,,,,,,,,,,,,,Completamente equipada,1.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,90€/mes-ibi 950€,,,,,,,0.0,0.0,0.0,1.0,,equipada,Normal,
930000.0,,127.0,4.0,42.0,,Piso,,,3.0,2.0,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
799000.0,,72.0,4.0,42.0,,Piso,En buen estado,,3.0,2.0,2.0,0.0,,0.0,1.0,,,,,Frío,,,,,,,,,,,,,,,,,,Cocina amueblada,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,Más de 100 €,,,,,,,0.0,0.0,0.0,0.0,,amueblada,Normal,
675000.0,,75.0,4.0,42.0,,Piso,En buen estado,,9000.0,2.0,2.0,0.0,,0.0,1.0,,Central,Más de 50 años,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,En trámite,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,sin_informacion,Desconocido,
1200000.0,,180.0,4.0,42.0,,Piso,,,,3.0,2.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-08-19,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
675000.0,,75.0,4.0,42.0,,Piso,,,,2.0,2.0,0.0,,0.0,1.0,,Central,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,No indicado,,,,,,,,,,,Más de 100 €,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1880000.0,,247.0,4.0,42.0,,Piso,,,6.0,5.0,3.0,0.0,,1.0,1.0,,Central,Más de 50 años,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Disponible,,,,,,,,,,,Más de 100 €,,,,,,,0.0,1.0,0.0,0.0,,sin_informacion,Desconocido,
3200000.0,,231.0,4.0,42.0,,Piso,,,3.0,3.0,4.0,0.0,,0.0,1.0,,Central,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,pisos.com,2024-10-19,Pendiente de completar,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,sin_informacion,Desconocido,
