,url,title,precio,dormitorios,banos,m2_constr,descripcion_extendida,referencia,tipologia,piscina,garaje,jardin,fecha_publicacion,n.visitas,calefaccion,trastero,amueblado,chimenea,videoportero,alarma,aire_acondicionado,zona,barrio,distrito,cod_distrito,cod_barrio,cod_barrio_2,codigo_Postal,web,fecha_descarga
120,https://www.pisosmadrid.com.es/propiedad/3912810-piso-en-venta-en-salamanca-madrid,"Piso en venta en Salamanca, Madrid",7.570.000 €,5 Dormitorio(s),5 Baño(s),510 ,"CAVALIER VENDE. Magnifico y excepcional piso de 510m2 con 4 suites y 2 salones. Completamente reformado con calidades de lujo, conservando los singulares detalles que hacen de esta vivienda una exclusiva oportunidad.~~Se...",3912810,Piso,0.0,0.0,0.0,2024-06-21,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Salamanca,,Salamanca,4,,,,pisosmadrid,24/10/2024
121,https://www.pisosmadrid.com.es/propiedad/3912861-piso-en-venta-en-malasana-madrid,"Piso en venta en Malasaña, Madrid",570.000 €,1 ,1 baño,71 ,"CONSORCIO REAL ESTATE OPERA VENDE. Ático en Madrid zona Malasaña, 70.00 m. de superficie, 50.00 m2 en planta baja, 20.00 m2 en planta superior,  una habitación doble , terraza de 18 m2,  un baño, propiedad en buen estado...",3912861,Piso,0.0,0.0,0.0,2024-06-21,70.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Malasana,,,,,,,pisosmadrid,24/10/2024
122,https://www.pisosmadrid.com.es/propiedad/3912862-atico-en-venta-en-malasana-madrid,"Atico en venta en Malasaña, Madrid",570.000 €,1 ,1 baño,71 ,"CONSORCIO REAL ESTATE OPERA VENDE. Ático en Madrid zona Malasaña, 70.00 m. de superficie, 50.00 m2 en planta baja, 20.00 m2 en planta superior,  una habitación doble , terraza de 18 m2,  un baño, propiedad en buen estado...",3912862,Atico,0.0,0.0,0.0,2024-06-21,70.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Malasana,,,,,,,pisosmadrid,24/10/2024
123,https://www.pisosmadrid.com.es/propiedad/3912876-piso-en-venta-en-malasana-madrid,"Piso en venta en Malasaña, Madrid",550.000 €,3 Dormitorio(s),2 Baño(s),0 ,"AVC INMOBILIARIO VENDE PISO ~~Este magnifico piso abuhardillado esta ubicado en el efervescente Barrio de Malasaña a tan solo unos pasos de la Gran Vía. Rodeado de boutiques, restaurantes modernos y teatros, se encuentra...",3912876,Piso,0.0,0.0,0.0,2024-06-21,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Malasana,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
124,https://www.pisosmadrid.com.es/propiedad/3913534-atico-en-venta-en-madrid,Atico en venta en Madrid,530.000 €,3 Dormitorio(s),2 Baño(s),103 ,"ESTUDIO HOME MADRID OFRECE ático de 103 m2 construidos de vivienda y tiene como anejo inseparable el uso y disfrute de la terraza que da acceso de 72m². ~~EL INMUEBLE ESTA ACTUALMENTE ALQUILADO HASTA JULIO DE 2025, CON U...",3913534,Atico,1.0,1.0,1.0,2024-06-21,70.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,nan,,,,,,,pisosmadrid,24/10/2024
125,https://www.pisosmadrid.com.es/propiedad/3914118-adosado-en-venta-en-puerta-de-hierro-madrid,"Adosado en venta en Puerta de Hierro, Madrid",1.190.000 €,5 Dormitorio(s),5 Baño(s),329 ,"EXCLUSIVAS ALCALA, les presenta magnifica Vivienda en el Corazón de Puerta de Hierro (Madrid),.~La vivienda tiene una distribución que se corresponde con: Planta Jardín salón, dormitorio, cocina y cuarto de baño con bañe...",3914118,Adosado,1.0,1.0,1.0,2024-06-21,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Puerta de Hierro,,,,,,,pisosmadrid,24/10/2024
126,https://www.pisosmadrid.com.es/propiedad/3914621-piso-en-venta-en-castillejos-madrid,"Piso en venta en Castillejos, Madrid",430.000 €,2 Dormitorio(s),1 baño,94 ,"Look[amp;]Find Castellana presenta en exclusiva este elegante piso de 94m² situado en la prestigiosa zona de Castillejos, muy cerca de la renovada Avenida General Perón y del Estadio Santiago Bernabéu.~~Al entrar en la v...",3914621,Piso,0.0,0.0,0.0,2024-06-21,70.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Castillejos,Castillejos,Tetuán,6,63,3,28020,pisosmadrid,24/10/2024
127,https://www.pisosmadrid.com.es/propiedad/3914767-piso-en-venta-en-rios-rosas-madrid,"Piso en venta en Rios Rosas, Madrid",530.000 €,3 Dormitorio(s),1 baño,70 ,"Esta impresionante propiedad de 70 m2 se encuentra ubicada en una de las zonas más exclusivas de la ciudad. Con lindos acabados y un diseño moderno, esta casa es perfecta para aquellos que buscan vivir con estilo y comod...",3914767,Piso,0.0,0.0,0.0,2024-06-21,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Rios Rosas,Rosas, San Blas-Canillejas,20,205,5,28037,pisosmadrid,24/10/2024
128,https://www.pisosmadrid.com.es/propiedad/3915730-piso-en-venta-en-piovera-madrid,"Piso en venta en Piovera, Madrid",480.000 €,2 Dormitorio(s),1 baño,94 ,Wallestate Inmobiliaria presenta en exclusiva este precioso piso de~dos dormitorios ubicado cerca del Corte Inglés del Campo de las~Naciones.~Accedemos a la vivienda y un hall con un armario galbanero separa~las diferent...,3915730,Piso,1.0,1.0,1.0,2024-06-21,70.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Piovera,Piovera,Hortaleza,16,166,6,28033,pisosmadrid,24/10/2024
129,https://www.pisosmadrid.com.es/propiedad/3915736-piso-en-venta-en-goya-madrid,"Piso en venta en Goya, Madrid",415.000 €,2 Dormitorio(s),2 Baño(s),65 ,"Agencia inmobiliaria DS Realtors te ofrece, SIN HONORARIOS AL COMPRADOR, esta vivienda en planta sótano, localizada en Goya, en calle Fuente del Berro. Se trata de una vivienda de 63 metros cuadrados construidos, de los ...",3915736,Piso,0.0,0.0,0.0,2024-06-21,70.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Goya,Goya,Salamanca,4,42,2,28001,pisosmadrid,24/10/2024
130,https://www.pisosmadrid.com.es/propiedad/3916333-atico-en-venta-en-hispanoamerica-madrid,"Atico en venta en Hispanoamerica, Madrid",1.290.000 €,4 Dormitorio(s),3 Baño(s),135 ,"InmoRenta presenta este maravilloso ático en el corazón de Hispanoamérica - Bernabéu.~~Ubicada en una séptima planta, esta vivienda cuenta con 135 m² construidos y 118 m² útiles, además de una terraza de 17 m² equipada c...",3916333,Atico,0.0,0.0,0.0,2024-06-21,190.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Hispanoamerica,Hispanoamérica,Chamartín,5,54,4,28016,pisosmadrid,24/10/2024
131,https://www.pisosmadrid.com.es/propiedad/3916517-loft-en-venta-en-san-andres-madrid,"Loft en venta en San Andres, Madrid",213.830 €,0 Dormitorio(s),0 Baño(s),194 ,"RAYMU vende todo tipo de inmuebles en la Comunidad Madrid. El precio mínimo puede variar en más o en menos dependiendo del stock (oferta) actual en ese momento, por lo que solicitamos visite nuestra web: www.raymu-promoc...",3916517,Loft,0.0,0.0,0.0,2024-06-21,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Andres,san andres,Villaverde,17,171,1,28021,pisosmadrid,24/10/2024
132,https://www.pisosmadrid.com.es/propiedad/3916524-chalet-en-venta-en-fuentelarreina-madrid,"Chalet en venta en Fuentelarreina, Madrid",3.750.000 €,5 Dormitorio(s),5 Baño(s),736 ,"Inmho gestión de la propiedad pone a la venta magnífico chalet en la mejor zona de la colonia Puerta de Hierro. La vivienda se encuentra ubicada en una parcela de 1000m2 con vistas. Cuenta con un amplio porche, piscina, ...",3916524,Chalet,1.0,1.0,1.0,2024-06-21,50.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Fuentelarreina,Fuentelarreina,Fuencarral-El Pardo,8,82,2,28035,pisosmadrid,24/10/2024
133,https://www.pisosmadrid.com.es/propiedad/3916531-piso-en-venta-en-bellas-vistas-madrid,"Piso en venta en Bellas Vistas, Madrid",299.000 €,3 Dormitorio(s),2 Baño(s),87 ,"FAM INMOBILIARIA ofrece en exclusiva un piso de 87m² exterior, con 3 habitaciones equipadas con armarios empotrados, dos cuartos de baño, una cocina independiente y un amplio salón-comedor. Por sus características el pis...",3916531,Piso,0.0,0.0,0.0,2024-06-21,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Bellas Vistas,Bellas Vistas,Tetuán,6,61,1,28039,pisosmadrid,24/10/2024
134,https://www.pisosmadrid.com.es/propiedad/3916532-piso-en-venta-en-bellas-vistas-madrid,"Piso en venta en Bellas Vistas, Madrid",239.900 €,2 Dormitorio(s),1 baño,126 ,"Fam Inmobiliaria presenta en exclusiva esta fantástica oportunidad de inversión: un local comercial de 126 metros cuadrados, adaptado para vivienda o lugar de trabajo, distribuido en dos plantas.~~Planta superior: amplio...",3916532,Piso,0.0,0.0,0.0,2024-06-21,100.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Bellas Vistas,Bellas Vistas,Tetuán,6,61,1,28039,pisosmadrid,24/10/2024
135,https://www.pisosmadrid.com.es/propiedad/3917110-piso-en-venta-en-malasana-madrid,"Piso en venta en Malasaña, Madrid",829.000 €,2 Dormitorio(s),2 Baño(s),89 ,"Elegante Oportunidad Inmobiliaria en el Centro de Madrid~Presentamos una oportunidad única en la calle de Isabel la Católica 13.~~Este piso exterior, ubicado en la segunda planta de un edificio con ascensor, destaca por ...",3917110,Piso,0.0,0.0,0.0,2024-06-21,70.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Malasana,,Centro,1,,,,pisosmadrid,24/10/2024
136,https://www.pisosmadrid.com.es/propiedad/3917161-loft-en-venta-en-castilla-madrid,"Loft en venta en Castilla, Madrid",210.000 €,0 Dormitorio(s),1 baño,36 ,"Fantástico loft  en la zona de Pinar de Chamartín en la calle Coronado de Treviño  situado en el corazón del Madrid Nuevo Norte,  el mayor Nuevo barrio de regeneración Urbanística, situado a la puerta.~~Consta de un loft...",3917161,Loft,0.0,0.0,1.0,2024-06-21,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Castilla,Castilla,Chamartín,5,56,6,28046,pisosmadrid,24/10/2024
137,https://www.pisosmadrid.com.es/propiedad/3917164-piso-en-venta-en-arganzuela-madrid,"Piso en venta en Arganzuela, Madrid",780.000 €,2 Dormitorio(s),2 Baño(s),86 ,Piso a estrenar en la revalorizada zona del antiguo Estadio Vicente Calderón~~Descubra su nuevo hogar en una de las zonas más emblemáticas de Madrid. Este magnífico piso de obra nueva a estrenar se encuentra en la zona d...,3917164,Piso,1.0,1.0,0.0,2024-06-21,80.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Arganzuela,,Arganzuela,2,,,,pisosmadrid,24/10/2024
138,https://www.pisosmadrid.com.es/propiedad/3917770-piso-en-venta-en-centro-madrid,"Piso en venta en Centro, Madrid",1.400.000 €,6 Dormitorio(s),4 Baño(s),265 ,"Espectacular inmueble de 280 metros cuadrados en la mismísima Plaza de Tirso de Molina. Reformado íntegramente y dividido en tres viviendas de acceso independiente, lo cual maximiza el potencial de la rentabilidad. Llega...",3917770,Piso,0.0,0.0,0.0,2024-06-21,60.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Centro,,Centro,1,,,,pisosmadrid,24/10/2024
139,https://www.pisosmadrid.com.es/propiedad/3919123-piso-en-venta-en-lavapies-madrid,"Piso en venta en Lavapies, Madrid",410.000 €,2 Dormitorio(s),1 baño,80 ,"Inmobiliarias Encuentro pone a la venta en exclusiva esta fantástica vivienda en la Calle Mira el Sol, ubicado en uno de los barrios más castizos de Madrid, Lavapiés-Embajadores. Una zona con mucha afluencia turística y ...",3919123,Piso,0.0,0.0,0.0,2024-06-22,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Lavapies,Sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
140,https://www.pisosmadrid.com.es/propiedad/3919236-chalet-en-venta-en-ciudad-universitaria-madrid,"Chalet en venta en Ciudad Universitaria, Madrid",1.500.000 €,9 Dormitorio(s),5 Baño(s),400 ,"IFRALA Inmobiliaria Vende este Chalet a 20 metros del parque Dehesa de la Villa.~ Ideal como vivienda , para que disfrute con la familia de un microclima gracias a la situación inmejorable en pleno centro de Madrid.~~Es ...",3919236,Chalet,1.0,1.0,1.0,2024-06-22,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ciudad Universitaria,Ciudad Universitaria,Moncloa-Aravaca,9,93,3,28040,pisosmadrid,24/10/2024
141,https://www.pisosmadrid.com.es/propiedad/3919277-piso-en-venta-en-usera-madrid,"Piso en venta en Usera, Madrid",220.000 €,3 Dormitorio(s),1 baño,70 ,"INMOBILIARIAS ENCUENTRO, gestiona de manera exclusiva una magnifica vivienda ubicada en el neurálgico y estratégico barrio Madrileño de Moscardo en el distrito de Usera.~~Este piso esta compuesto por tres dormitorios, sa...",3919277,Piso,0.0,0.0,0.0,2024-06-22,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Usera,moscardo,Usera,12,125,5,28026,pisosmadrid,24/10/2024
142,https://www.pisosmadrid.com.es/propiedad/3919320-piso-en-venta-en-tetuan-madrid,"Piso en venta en Tetuan, Madrid",795.000 €,4 Dormitorio(s),3 Baño(s),191 ,"¡OPORTUNIDAD DE INVERSIÓN, VIVIENDA DE 191m². EN MAGNIFICA UBICACIÓN!~~La vivienda se encuentra ubicada en las proximidades de la calle Orense, próxima a la calle Basílica.~~¡IDEAL INVERSORES!~La vivienda la compramos ah...",3919320,Piso,0.0,0.0,0.0,2024-06-22,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Tetuan,,tetuan,6,,,,pisosmadrid,24/10/2024
143,https://www.pisosmadrid.com.es/propiedad/3919545-piso-en-venta-en-centro-madrid,"Piso en venta en Centro, Madrid",1.550.000 €,8 Dormitorio(s),4 Baño(s),196 ,"Sencillamente espectacular. Impresionante. Original. Todo lo que se diga de este pisazo, se queda corto. Sigue leyendo porque te va a interesar...~~Para empezar entras a un salón comedor cocina todo diáfano de unos 60 me...",3919545,Piso,0.0,0.0,0.0,2024-06-22,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Centro,,Centro,1,,,,pisosmadrid,24/10/2024
144,https://www.pisosmadrid.com.es/propiedad/3919817-adosado-en-venta-en-arganzuela-madrid,"Adosado en venta en Arganzuela, Madrid",1.100.000 €,3 Dormitorio(s),3 Baño(s),173 ,"MAGNIFICO ATICO TRIPLEX todo  exterior MUY LUMINOSO en la zona de Arganzuela-Planetario.~~La vivienda está ubicada en la decima planta de 152 metros  distribuidos en tres plantas, teniendo 2 puertas de entrada, puerta pr...",3919817,Adosado,1.0,1.0,1.0,2024-06-23,90.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Arganzuela,,Arganzuela,2,,,,pisosmadrid,24/10/2024
145,https://www.pisosmadrid.com.es/propiedad/3920110-piso-en-venta-en-tetuan-madrid,"Piso en venta en Tetuan, Madrid",191.000 €,0 Dormitorio(s),0 Baño(s),74 ,"Piso 0 dormitorios, 0 baños, 0 garajes, Para reformar, en Madrid, Madrid INMUEBLE SIN POSESION OCUPADO NO ES POSIBLE VISITAR,SE VENDE EN SUS CONDICIOENS ACTUALES<br/><br/><br/>Piso situado en la 2º planta de un edificio ...",3920110,Piso,0.0,0.0,0.0,2024-06-24,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tetuan,,tetuan,6,,,,pisosmadrid,24/10/2024
146,https://www.pisosmadrid.com.es/propiedad/3920116-piso-en-venta-en-barrio-del-pilar-madrid,"Piso en venta en Barrio del Pilar, Madrid",217.000 €,2 Dormitorio(s),1 baño,54 ,"Piso 2 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Piso con trastero de segunda mano en venta situado en Madrid. Cuenta con una superficie de 54 m² distribuidos en vestíbulo, salón-comedor, 2 dormit...",3920116,Piso,0.0,0.0,0.0,2024-06-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barrio del Pilar,Pilar,Fuencarral-El Pardo,8,84,4,28029,pisosmadrid,24/10/2024
147,https://www.pisosmadrid.com.es/propiedad/3920121-piso-en-venta-en-concepcion-madrid,"Piso en venta en Concepcion, Madrid",199.000 €,0 Dormitorio(s),0 Baño(s),91 ,"Piso 0 dormitorios, 0 baños, 0 garajes, Para reformar, en Madrid, Madrid Piso de 91 m2 y 70 m2 utiles situado en edificio de cinco plantas sobre rasante situado en la ciudad de Madrid, provincia de Madrid y capital de Es...",3920121,Piso,0.0,0.0,0.0,2024-06-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concepcion,concepcion,Ciudad Lineal,15,154,4,28027,pisosmadrid,24/10/2024
148,https://www.pisosmadrid.com.es/propiedad/3920123-piso-en-venta-en-centro-madrid,"Piso en venta en Centro, Madrid",173.300 €,3 Dormitorio(s),1 baño,66 ,"Piso 3 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Piso de 67 m² en venta, situado en Madrid. Construido en 1950, este piso cuenta con una superficie aproximada de 67 m² y está distribuido en varias...",3920123,Piso,0.0,0.0,0.0,2024-06-24,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centro,,Centro,1,,,,pisosmadrid,24/10/2024
149,https://www.pisosmadrid.com.es/propiedad/3920349-apartamento-en-venta-en-casco-historico-de-barajas-madrid,"Apartamento en venta en Casco Historico de Barajas, Madrid",240.000 €,1 ,1 baño,66 ,"Apartamento 1 dormitorios, 1 baños, 1 garajes, Reformado, en Madrid, Madrid AJ vende Coqueto piso en casco histórico de Barajas.<br/><br/>Con una superficie construida de 66 metros cuadrados, este inmueble cuenta con 1 d...",3920349,Apartamento,0.0,0.0,0.0,2024-06-24,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casco Historico de Barajas,, Barajas,21,,,,pisosmadrid,24/10/2024
150,https://www.pisosmadrid.com.es/propiedad/3921334-chalet-en-venta-en-vista-alegre-madrid,"Chalet en venta en Vista Alegre, Madrid",400.000 €,0 Dormitorio(s),0 Baño(s),110 ,"ROLMA VENDE la propiedad de una casa baja al próxima de la calle  principal General Ricardos y los Jardines de Vista Alegre.  ~~La vivienda cuenta con una reforma poco actualizada y una parcela de 170 metros cuadrados, c...",3921334,Chalet,0.0,0.0,1.0,2024-06-25,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vista Alegre,Vista Alegre,Carabanchel,11,114,4,28025,pisosmadrid,24/10/2024
151,https://www.pisosmadrid.com.es/propiedad/3921487-adosado-en-venta-en-aravaca-madrid,"Adosado en venta en Aravaca, Madrid",1.298.800 €,5 Dormitorio(s),4 Baño(s),450 ,"TGG INMOBILIARIA presenta espectacular Propiedad en Aravaca, Madrid.~~La casa cuenta con 450 m² construidos  y terraza de 60 m2, perfecta para disfrutar del aire libre. En una parcela de 300 metros dispone de un amplio j...",3921487,Adosado,1.0,1.0,1.0,2024-06-25,80.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Aravaca,Aravaca,Moncloa-Aravaca,9,97,7,28023,pisosmadrid,24/10/2024
152,https://www.pisosmadrid.com.es/propiedad/3923459-piso-en-venta-en-prosperidad-madrid,"Piso en venta en Prosperidad, Madrid",490.000 €,0 Dormitorio(s),2 Baño(s),121 ,"Grupo Casa10 ofrece en exclusividad este bonito primer piso de 100m2 útiles con 3 dormitorios, 2 cuartos de baño, y plaza de garaje en la Calle Rafael Bergamín, 10. <br />
<br />
Desde el recibidor se divisa la zona de c...",3923459,Piso,0.0,1.0,0.0,2024-06-26,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Prosperidad,Prosperidad,Chamartín,5,52,2,28002,pisosmadrid,24/10/2024
153,https://www.pisosmadrid.com.es/propiedad/3923462-duplex-en-venta-en-hispanoamerica-madrid,"Duplex en venta en Hispanoamerica, Madrid",2.700.000 €,8 Dormitorio(s),6 Baño(s),548 ,"¡Descubre esta increíble oportunidad! Se vende un piso para reformar en su totalidad con 550m2 construidos, 2 plazas de garaje y un gran trastero. Este luminoso espacio de 446m2 útiles está distribuido en 2 plantas en el...",3923462,Duplex,1.0,1.0,1.0,2024-06-26,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hispanoamerica,hispanoamerica,Chamartín,5,54,4,28016,pisosmadrid,24/10/2024
154,https://www.pisosmadrid.com.es/propiedad/3923465-piso-en-venta-en-goya-madrid,"Piso en venta en Goya, Madrid",2.690.000 €,3 Dormitorio(s),3 Baño(s),235 ,"Vive el lujo en su máxima expresión en el corazón de Madrid, Barrio Salamanca.~~Presentamos este exclusivo piso totalmente reformado y amoblado diseñado para ofrecer el máximo confort y estilo.~~Con una distribución de 3...",3923465,Piso,0.0,0.0,0.0,2024-06-26,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Goya,Goya,Salamanca,4,42,2,28001,pisosmadrid,24/10/2024
155,https://www.pisosmadrid.com.es/propiedad/3923466-piso-en-venta-en-goya-madrid,"Piso en venta en Goya, Madrid",1.477.000 €,3 Dormitorio(s),2 Baño(s),110 ,"¡Descubre tu nuevo hogar en el corazón de Castelló! Te presentamos una preciosa vivienda con los mejores acabados y una reforma espectacular que combina comodidad y confort en tu día a día. ~~Este piso de 115 m² útiles, ...",3923466,Piso,0.0,0.0,0.0,2024-06-26,70.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Goya,Goya,Salamanca,4,42,2,28001,pisosmadrid,24/10/2024
156,https://www.pisosmadrid.com.es/propiedad/3924349-piso-en-venta-en-lucero-madrid,"Piso en venta en Lucero, Madrid",330.000 €,4 Dormitorio(s),1 baño,87 ,MADPISO SERVICIOS INMOBILIARIOS S.L. les ofrece este lote de 2 viviendas en rentabilidad del 6%~Para mas información y visitas contacte con nuestro equipo comercial,3924349,Piso,0.0,0.0,0.0,2024-06-27,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucero,Lucero,Latina,10,103,3,28047,pisosmadrid,24/10/2024
157,https://www.pisosmadrid.com.es/propiedad/3924788-piso-en-venta-en-rios-rosas-madrid,"Piso en venta en Rios Rosas, Madrid",379.000 €,1 ,1 baño,45 ,"V40-PD-396~~~Apartamento-duplex en el bario de Chamberi ,dentro de una finca de 2004 con garaje dentro del mismo edificio  ~Se sitúa en una planta baja pero goza de tranquilidad, sin ruidos molestos. La propiedad consta ...",3924788,Piso,0.0,1.0,0.0,2024-06-27,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rios Rosas,Rosas, San Blas-Canillejas,20,205,5,28037,pisosmadrid,24/10/2024
158,https://www.pisosmadrid.com.es/propiedad/3926465-piso-en-venta-en-malasana-madrid,"Piso en venta en Malasaña, Madrid",829.000 €,2 Dormitorio(s),2 Baño(s),89 ,"Presentamos una oportunidad única en la calle Isabel la Católica 13. Este piso exterior, situado en la segunda planta de un edificio con ascensor, ofrece 99 metros catastrales y 67 metros útiles de luminosidad excepciona...",3926465,Piso,0.0,0.0,0.0,2024-06-28,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Malasana,,,,,,,pisosmadrid,24/10/2024
159,https://www.pisosmadrid.com.es/propiedad/3928648-piso-en-venta-en-vista-alegre-madrid,"Piso en venta en Vista Alegre, Madrid",148.000 €,3 Dormitorio(s),1 baño,86 ,"PISO OCUPADO. Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.~~Vista Alegre, se venden piso de 86 m2 construidos para ref...",3928648,Piso,0.0,0.0,0.0,2024-06-29,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vista Alegre,Vista Alegre,Carabanchel,11,114,4,28025,pisosmadrid,24/10/2024
160,https://www.pisosmadrid.com.es/propiedad/3928649-piso-en-venta-en-abrantes-madrid,"Piso en venta en Abrantes, Madrid",128.300 €,2 Dormitorio(s),1 baño,52 ,"PISO OCUPADO. Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.~~Oporto, se venden piso de 52 m2 construidos para reformar,...",3928649,Piso,0.0,0.0,0.0,2024-06-29,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abrantes,Abrantes,Carabanchel,11,117,7,28041,pisosmadrid,24/10/2024
161,https://www.pisosmadrid.com.es/propiedad/3928650-piso-en-venta-en-madrid,Piso en venta en Madrid,102.200 €,4 Dormitorio(s),2 Baño(s),101 ,"PISO OCUPADO. Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.~~Puerta Bonita, se venden piso de 101 m2 construidos para r...",3928650,Piso,0.0,0.0,0.0,2024-06-29,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,Puerta Bonita,Carabanchel,11,115,5,28025,pisosmadrid,24/10/2024
162,https://www.pisosmadrid.com.es/propiedad/3928651-piso-en-venta-en-abrantes-madrid,"Piso en venta en Abrantes, Madrid",100.280 €,2 Dormitorio(s),1 baño,65 ,"PISO OCUPADO. Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.~~Oporto, se venden piso de 65 m2 construidos para reformar,...",3928651,Piso,0.0,0.0,0.0,2024-06-29,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abrantes,Abrantes,Carabanchel,11,117,7,28041,pisosmadrid,24/10/2024
163,https://www.pisosmadrid.com.es/propiedad/3928652-piso-en-venta-en-aluche-madrid,"Piso en venta en Aluche, Madrid",149.800 €,3 Dormitorio(s),1 baño,66 ,"PISO OCUPADO. Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.~~Aluche, se venden piso de 66 m2 construidos para reformar,...",3928652,Piso,0.0,0.0,0.0,2024-06-29,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aluche,Aluche,Latina,10,104,4,28047,pisosmadrid,24/10/2024
164,https://www.pisosmadrid.com.es/propiedad/3928653-piso-en-venta-en-madrid,Piso en venta en Madrid,113.160 €,2 Dormitorio(s),1 baño,55 ,"PISO OCUPADO. Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.~~Carabanchel, se venden piso del año 2000 de 55 m2 construi...",3928653,Piso,0.0,1.0,0.0,2024-06-29,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nan,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
165,https://www.pisosmadrid.com.es/propiedad/3928654-piso-en-venta-en-carabanchel-madrid,"Piso en venta en Carabanchel, Madrid",130.400 €,3 Dormitorio(s),1 baño,60 ,"PISO OCUPADO. Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.~~Carabanchel, se venden piso de 60 m2 construidos para refo...",3928654,Piso,0.0,0.0,0.0,2024-06-29,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carabanchel,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
166,https://www.pisosmadrid.com.es/propiedad/3928656-piso-en-venta-en-orcasur-madrid,"Piso en venta en Orcasur, Madrid",124.500 €,3 Dormitorio(s),1 baño,61 ,"PISO OCUPADO. Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.~~Almendrales, se venden piso de 57 m2 construidos para refo...",3928656,Piso,0.0,0.0,0.0,2024-06-29,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orcasur,Orcasur,Usera,12,122,2,28041,pisosmadrid,24/10/2024
