target,m2_constr,cod_barrio,amueblado,codigo_postal,num_personas,total_transacciones,viv_nuevas_transacciones,lineas_metro,renta_bruta_media_por_persona,habitantes,tamano_medio_del_hogar,hog_con_10,ins_comunitaria,eficiencia_carpinteria,cod_barrio_group,tipologia_Atico,tipologia_Casa,tipologia_Chalet,tipologia_Estudio,tipologia_Piso,ant_5_10,tipo_inmueble_Desconocido,tipo_inmueble_económico,tipo_inmueble_lujo,tipo_inmueble_medio,clasificacion_aire_Normal,tipo_suelo_Gres,total_estaciones,habitaciones,atrib_lujo,atrib,serv_barrio
0.0075894647978547326,0.0118317274633492,0.343137256816609,0.0,0.8703703997119341,0.02663056972138389,0.02964749955504803,0.0,0.25,0.5266675726955595,0.9349721067203884,0.8192771226593119,0.36764708019247455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.07142857326530619,0.2857142857142857,0.23076923076923078,0.08592632542393913
0.4496381352308855,0.36459245408144053,0.343137256816609,0.0,0.8703703997119341,0.02663056972138389,0.02964749955504803,0.0,0.25,0.5266675726955595,0.9349721067203884,0.8192771226593119,0.36764708019247455,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.7500000267857152,1.0,0.23076923076923078,0.08592632542393913
0.10735827371038748,0.08106924005951777,0.7598039377234719,0.0,1.0,1.0000000000000002,0.8706196871356859,0.5177865532995359,0.125,0.5351589124763796,0.7007482518917549,0.7951807446363766,0.2573529597523793,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6073619338665371,0.28571428877551036,0.5714285714285714,0.15384615384615385,0.5121729084636132
0.010353840276368374,0.011393515099335127,0.9313725478229526,0.0,0.6666666738425926,0.40179709499205485,0.4617778245824072,0.017786561060405565,0.25,0.21872867677332997,0.5267977782074881,0.7710843581797066,0.30147060762694683,0.0,0.0,0.49999999250000005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43558282667394316,0.03571428341836727,0.14285714285714285,0.15384615384615385,0.5212863075918613
0.0287444720611158,0.01950043914165851,0.15686274725201846,0.0,0.5,0.2858009994100031,0.3285160776981483,0.0019762839173397447,0.625,0.866082388864752,0.45418425841220555,0.3493976036217156,0.05882354537197268,0.0,0.0,0.74999999625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.19018405176077374,0.1428571486734696,0.14285714285714285,0.15384615384615385,1.0
0.1209288301607806,0.028264681111685723,0.024509794467993007,0.0,0.22222222174382714,0.09684104742575103,0.15773404316249023,0.017786561060405565,0.75,0.46637566030182537,0.42603640058360875,0.0,0.2941176665657444,0.0,0.0,0.74999999625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20552147478640512,0.1071428609693879,0.14285714285714285,0.23076923076923078,0.4218200960834764
0.016385203431375138,0.02410166638142236,0.00490196377595159,0.0,0.20370370003600818,0.6599461159371771,0.9689487310710684,0.017786561060405565,0.75,0.46637566030182537,0.42603640058360875,0.0,0.2941176665657444,0.0,0.0,0.49999999250000005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20552147478640512,0.1428571486734696,0.0,0.15384615384615385,0.4218200960834764
0.060112586842970744,0.035714286935332434,0.3137254945040369,0.1,0.03703702619341559,0.37808273144326704,0.49024149957106017,0.10671937197112906,1.0,0.8041194725071374,0.41909653921035006,0.26506025102337044,0.13235294693987903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09202454725808248,0.17857143852040852,0.42857142857142855,0.46923076923076923,0.8983205546880377
0.014877362535064134,0.006573181823050656,0.11274510581747413,0.0,0.1481481478292181,0.2941350724828873,0.33110368395543455,0.0,0.375,0.6834674613963727,0.32416596177895585,0.4819277291334009,0.051470599185770155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009202457977341871,0.07142857326530619,0.14285714285714285,0.15384615384615385,0.16273925171963005
0.21139928824181348,0.0788781782394474,0.11764706145617071,0.0,0.2407407434516461,0.07701987113137299,0.10468809949186181,0.0,0.375,0.6834674613963727,0.32416596177895585,0.4819277291334009,0.051470599185770155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.009202457977341871,0.25000001607142913,0.14285714285714285,0.3076923076923077,0.16273925171963005
