m2_constr,distrito,cod_distrito,barrio,cod_barrio,letra_ce,tipologia,estado,amueblado,planta,dormitorios,banos,balcon,terraza,trastero,ascensor,antiguedad,jardin,tipo_inmueble,cancha_tenis,chimenea,exterior,piscina,porton_electrico,videoportero,armarios,codigo_postal,tipo_suelo,certificado_energetico,puerta_seguridad,orientacion_este,orientacion_oeste,orientacion_sur,aire,grupo_cocina,orientacion_norte,letra_emisiones,latitud,longitud,num_personas,total_transacciones,viv_nuevas_transacciones,lineas_metro,salidas_metro,estaciones_metroligero,estaciones_cercanias,estacion_bus_urbano,renta_bruta_media_por_persona,tamano_medio_del_hogar,tam_hogar,hog_con_10,hog_con_15_y_más,comercio_serviciosminoristas,hosteleria_restauracion,salud_bienestar_educacion,servicios_profesionales,cultura_entretenimiento,m2_areasverdes,ins_comunitaria,energia,eficiencia_carpinteria,num_garajes,cod_barrio_group,target,target_log
59.0,Salamanca,4,Goya,42,0,Piso,3,0.0,2.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28001,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,649000.0,13.383187995686228
34.0,Centro,1,Embajadores,12,7,Piso,0,0.1,1.0,1.0,1.0,0,0,0,0,Desconocido,0,Desconocido,0,0,0,0,0,0,1,28012,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,7,40º24'36.91'' N ,3º42'16.42'' W  ,46204.0,750.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,3,169900.0,12.042965307660024
42.0,Puente De Vallecas,13,Numancia,136,0,Piso,0,0.0,2.0,2.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28038,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'19.79'' N ,3º39'24.0'' W   ,48720.0,546.0,94.0,1.0,7.0,0.0,3.0,311.0,13354.0,2.66,26108.0,123.0,50.0,423.0,137.0,90.0,189.0,173.0,1558120.0,0,0,0,1.0,1,120500.0,11.699405031912846
79.0,Fuencarral-El Pardo,8,Peñagrande,83,3,Piso,0,0.0,0.5,3.0,1.0,0,0,0,1,mas_50,0,medio,0,0,1,0,0,0,1,28035,Desconocido,1,0,0,0,0,Normal,Independiente,0,3,40º28'52.31'' N ,3º44'0.52'' W   ,44341.0,336.0,20.0,3.0,14.0,2.0,5.0,448.0,28798.0,2.67,23923.0,53.0,48.0,197.0,95.0,148.0,121.0,99.0,2811379.0,1,0,0,1.0,4,0.0,-inf
174.0,Salamanca,4,Goya,42,3,Piso,0,0.0,6.0,3.0,3.0,0,1,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28001,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,2,0,0,1.0,5,1680000.0,14.334304351379442
286.0,Salamanca,4,Goya,42,0,Piso,1,0.0,7.0,5.0,3.0,0,1,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,4,28001,Desconocido,0,0,0,1,1,Normal,Desconocido,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,2,0,0,1.0,5,4000000.0,15.201804919084166
43.0,Arganzuela,2,Imperial,21,0,Piso,2,0.0,1.0,1.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28005,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'5.97'' N  ,3º43'2.77'' W   ,22385.0,153.0,18.0,4.0,9.0,0.0,4.0,186.0,27431.0,2.31,23071.0,17.0,13.0,1151.0,633.0,494.0,969.0,454.0,547811.0,0,0,0,1.0,3,220000.0,12.301382825334498
1150.0,Chamartín,5,Prosperidad,52,0,Chalet,0,0.0,0.0,8.0,9.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28002,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'29.76'' N ,3º40'13.18'' W  ,36027.0,383.0,43.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,0,0,0,1.0,5,0.0,-inf
137.0,Salamanca,4,Castellana,46,0,Piso,2,0.0,2.0,3.0,3.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'48.41'' N ,3º41'19.19'' W  ,16919.0,189.0,3.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,1419000.0,14.16546295614218
79.0,Retiro,3,Ibiza,34,0,Piso,0,0.0,3.0,2.0,1.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28014,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'1.9'' N   ,3º40'41.21'' W  ,21492.0,257.0,0.0,4.0,8.0,0.0,0.0,138.0,33396.0,2.39,16179.0,10.0,13.0,408.0,160.0,169.0,349.0,164.0,1427833.0,0,0,0,1.0,5,660000.0,13.399995114002609
70.0,Tetuán,6,Valdeacederas,64,0,Piso,0,0.0,2.0,1.0,1.0,0,0,1,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28029,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'55.6'' N  ,3º41'37.01'' W  ,23057.0,303.0,56.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,0,0,0,0.0,3,247000.0,12.417143615610113
1330.0,Moncloa-Aravaca,9,El Plantío,96,0,Chalet,2,0.0,0.0,10.0,2.0,0,1,0,1,Desconocido,2,Desconocido,0,0,1,2,0,0,1,28023,Madera,0,0,0,0,1,Normal,Amueblada,0,0,40º27'56.54'' N ,3º48'17.45'' W  ,3044.0,35.0,15.0,6.0,14.0,1.0,3.0,351.0,36592.0,2.58,14738.0,26.0,59.0,532.0,200.0,235.0,347.0,207.0,19901426.0,0,0,0,1.0,5,0.0,-inf
133.0,Retiro,3,Ibiza,34,0,Piso,3,0.0,3.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28009,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'1.9'' N   ,3º40'41.21'' W  ,21492.0,257.0,0.0,4.0,8.0,0.0,0.0,138.0,33396.0,2.39,16179.0,10.0,13.0,408.0,160.0,169.0,349.0,164.0,1427833.0,0,0,0,1.0,5,1049000.0,13.863347887378435
232.0,Centro,1,Sol,16,3,Piso,2,0.0,2.0,4.0,5.0,1,0,0,1,mas_50,0,lujo,0,0,1,0,0,0,1,28013,Desconocido,1,0,0,0,0,Normal,Desconocido,0,3,40º25'8.03'' N  ,3º42'14.2'' W   ,8164.0,123.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,1663850.0,14.324644752069286
99.0,Arganzuela,2,Delicias,25,0,Piso,2,0.0,7.0,3.0,1.0,0,1,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28045,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'43.44'' N ,3º41'20.3'' W   ,28575.0,246.0,18.0,4.0,9.0,0.0,4.0,186.0,27431.0,2.31,23071.0,17.0,13.0,1151.0,633.0,494.0,969.0,454.0,547811.0,2,0,0,1.0,3,500000.0,13.12236337740433
106.0,Salamanca,4,Castellana,46,0,Piso,0,0.0,3.0,2.0,2.0,0,1,0,1,30_50,0,lujo,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º25'48.41'' N ,3º41'19.19'' W  ,16919.0,189.0,3.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,1190000.0,13.989463865087712
133.0,Centro,1,Justicia,14,0,Piso,0,1.0,2.0,2.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,1,1,28004,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.76'' N  ,3º41'48.96'' W  ,18219.0,323.0,0.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,5,870000.0,13.676248490630767
77.0,Salamanca,4,Goya,42,0,Piso,4,0.0,3.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,799000.0,13.591116224748411
47.0,Villaverde,17,Los Rosales,175,0,Atico,5,0.0,3.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28021,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º21'42.15'' N ,3º41'45.9'' W   ,34827.0,9.0,1.0,1.0,4.0,0.0,5.0,193.0,13604.0,2.82,14009.0,78.0,28.0,139.0,64.0,45.0,79.0,54.0,711123.0,0,0,0,1.0,1,0.0,-inf
46.0,Carabanchel,11,Vista Alegre,114,0,Piso,0,0.0,0.0,3.0,1.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28025,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'20.68'' N ,3º44'6.97'' W   ,47727.0,505.0,36.0,3.0,16.0,0.0,0.0,289.0,15239.0,2.66,28825.0,139.0,57.0,1332.0,483.0,298.0,854.0,455.0,1560282.0,0,0,0,1.0,1,135000.0,11.813030057420566
57.0,Puente De Vallecas,13,Palomeras Bajas,133,0,Piso,2,1.0,1.0,3.0,1.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28018,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º22'41.93'' N ,3º39'27.24'' W  ,40477.0,315.0,47.0,1.0,7.0,0.0,3.0,311.0,13354.0,2.66,26108.0,123.0,50.0,423.0,137.0,90.0,189.0,173.0,1558120.0,1,0,0,1.0,1,160000.0,11.982929094215963
65.0,Salamanca,4,Goya,42,0,Piso,4,1.0,2.0,2.0,1.0,1,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28001,Madera,0,0,0,0,1,Desconocido,Amueblada,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,6,1.0,5,0.0,-inf
153.0,Centro,1,Justicia,14,0,Piso,2,0.0,2.0,4.0,4.0,0,0,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28004,Desconocido,0,0,0,1,0,Desconocido,Desconocido,0,0,40º25'8.76'' N  ,3º41'48.96'' W  ,18219.0,323.0,0.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,2,0,0,0.0,5,1224000.0,14.01763474205441
119.0,Centro,1,Sol,16,0,Piso,0,0.0,2.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,1,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164.0,123.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,725000.0,13.493926933836812
94.0,Carabanchel,11,Comillas,111,0,Piso,5,0.0,2.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28019,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'49.42'' N ,3º42'55.3'' W   ,22721.0,294.0,28.0,3.0,16.0,0.0,0.0,289.0,15239.0,2.66,28825.0,139.0,57.0,1332.0,483.0,298.0,854.0,455.0,1560282.0,0,0,0,1.0,2,0.0,-inf
61.0,Ciudad Lineal,15,Quintana,153,0,Piso,2,0.0,3.0,3.0,1.0,0,0,1,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28027,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'26.12'' N ,3º38'31.7'' W   ,25469.0,346.0,26.0,5.0,14.0,1.0,0.0,272.0,22440.0,2.46,28853.0,62.0,46.0,1211.0,517.0,459.0,1049.0,556.0,572705.0,0,0,0,1.0,2,299000.0,12.608198852372823
130.0,Centro,1,Universidad,15,0,Piso,0,0.0,2.0,4.0,2.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783.0,613.0,30.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,1200000.0,13.997832114758229
383.0,Centro,1,Sol,16,0,Piso,0,0.0,2.0,4.0,5.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164.0,123.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,4500000.0,15.319587954740548
137.0,Salamanca,4,Castellana,46,0,Piso,2,0.0,1.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'48.41'' N ,3º41'19.19'' W  ,16919.0,189.0,3.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,2,0,0,1.0,5,0.0,-inf
97.0,Salamanca,4,Goya,42,5,Piso,2,0.0,5.0,2.0,2.0,1,0,0,1,mas_50,0,lujo,0,0,1,0,0,0,1,28001,Desconocido,1,0,0,0,0,Normal,Desconocido,0,5,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,1,0,0,1.0,5,1459000.0,14.193261827504921
243.0,Salamanca,4,Castellana,46,1,Piso,1,0.0,4.0,5.0,5.0,1,0,1,1,mas_50,0,lujo,0,0,2,0,0,1,1,28006,Desconocido,1,1,0,0,0,Desconocido,Independiente,0,1,40º25'48.41'' N ,3º41'19.19'' W  ,16919.0,189.0,3.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,1,2,1,1.0,5,4500000.0,15.319587954740548
40.0,Tetuán,6,Cuatro Caminos,62,0,Piso,0,0.0,7.0,1.0,1.0,0,1,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28020,Desconocido,0,0,0,0,0,Desconocido,Desconocido,1,0,40º27'24.65'' N ,3º42'5.69'' W   ,34753.0,416.0,20.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,2,0,0,1.0,4,315000.0,12.66032791780777
150.0,Salamanca,4,Lista,45,0,Atico,2,0.0,6.0,3.0,2.0,0,1,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28006,Desconocido,0,0,0,0,1,Desconocido,Desconocido,0,0,40º25'54.02'' N ,3º40'23.99'' W  ,20969.0,247.0,2.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,2,0,0,1.0,5,1200000.0,13.997832114758229
112.0,Chamberí,7,Vallehermoso,76,0,Piso,1,0.0,6.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28003,Desconocido,0,0,1,0,0,Desconocido,Desconocido,0,0,40º26'40.94'' N ,3º42'57.41'' W  ,19853.0,208.0,36.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,2,0,0,1.0,5,435000.0,12.983101310070822
86.0,Latina,10,Aluche,104,0,Piso,3,0.0,1.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28047,Desconocido,0,0,0,1,0,Desconocido,Desconocido,1,0,40º23'53.38'' N ,3º45'56.52'' W  ,66588.0,519.0,23.0,3.0,10.0,2.0,5.0,307.0,17267.0,2.49,30102.0,82.0,31.0,1223.0,499.0,366.0,628.0,523.0,1047962.0,0,0,0,1.0,2,258000.0,12.460714863903755
147.0,Centro,1,Justicia,14,0,Atico,0,0.0,6.0,3.0,3.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28004,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.76'' N  ,3º41'48.96'' W  ,18219.0,323.0,0.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,5,1080000.0,13.892471599100402
179.0,Centro,1,Universidad,15,0,Piso,0,0.0,2.0,7.0,5.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783.0,613.0,30.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,1800000.0,14.403297222866392
110.0,Vicálvaro,19,Casco Histórico De Vicálvaro,191,5,Piso,2,0.0,3.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28032,Desconocido,1,0,0,0,0,Normal,Desconocido,0,5,40º22'19.33'' N ,3º35'36.81'' W  ,35519.0,440.0,121.0,1.0,4.0,0.0,1.0,138.0,18214.0,2.69,7582.0,23.0,14.0,180.0,72.0,72.0,52.0,92.0,1063815.0,1,0,0,1.0,2,238000.0,12.380025952653611
190.0,Tetuán,6,Castillejos,63,0,Piso,0,0.0,4.0,4.0,2.0,1,1,1,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28020,Madera,0,0,1,0,0,Desconocido,Desconocido,0,0,40º27'33.36'' N ,3º41'57.5'' W   ,20570.0,289.0,5.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,2,0,0,1.0,4,1050000.0,13.864300722133706
82.0,Vicálvaro,19,El Cañaveral,194,0,Piso,5,0.0,3.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28032,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'38.16'' N ,3º32'55.76'' W  ,13054.0,1085.0,1068.0,1.0,4.0,0.0,1.0,138.0,18214.0,2.69,7582.0,23.0,14.0,180.0,72.0,72.0,52.0,92.0,1063815.0,0,0,0,1.0,3,0.0,-inf
103.0,Centro,1,Justicia,14,5,Piso,0,1.0,2.0,2.0,2.0,1,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28004,Desconocido,1,0,0,0,0,Normal,Desconocido,0,5,40º25'8.76'' N  ,3º41'48.96'' W  ,18219.0,323.0,0.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,5,700000.0,13.458835614025542
108.0,Salamanca,4,Lista,45,0,Piso,2,0.0,3.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'54.02'' N ,3º40'23.99'' W  ,20969.0,247.0,2.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,699000.0,13.457406021215947
62.0,San Blas-Canillejas,20,Simancas,201,0,Piso,5,0.0,3.0,1.0,1.0,0,1,1,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28037,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'22.99'' N ,3º37'5.97'' W   ,28765.0,358.0,9.0,3.0,10.0,0.0,0.0,275.0,19768.0,2.63,16710.0,44.0,26.0,1504.0,739.0,381.0,828.0,552.0,995950.0,0,0,0,1.0,3,0.0,-inf
300.0,Centro,1,Sol,16,0,Piso,0,0.0,2.0,4.0,5.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164.0,123.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,0.0,-inf
83.0,Salamanca,4,Castellana,46,3,Piso,0,0.0,6.0,2.0,2.0,0,0,0,1,Desconocido,0,lujo,0,0,2,0,0,0,1,28006,Desconocido,1,0,0,0,0,Normal,Desconocido,0,3,40º25'48.41'' N ,3º41'19.19'' W  ,16919.0,189.0,3.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,849000.0,13.651814465293484
139.0,Salamanca,4,Goya,42,0,Piso,0,0.0,5.0,3.0,3.0,0,1,1,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,2,0,0,1.0,5,1180000.0,13.981024996441848
259.0,Salamanca,4,Recoletos,41,0,Piso,1,0.0,1.0,4.0,3.0,0,0,1,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28001,Madera,0,0,1,0,0,Desconocido,Desconocido,0,0,40º25'19.05'' N ,3º40'53.05'' W  ,15444.0,243.0,8.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,2,0,0,1.0,5,3700000.0,15.123843377614453
286.0,Chamberí,7,Almagro,74,0,Piso,0,0.0,1.0,6.0,5.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28010,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'36.89'' N ,3º41'31.6'' W   ,19418.0,310.0,34.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,0,0,0,1.0,5,3500000.0,15.068273526459642
59.0,Puente De Vallecas,13,Palomeras Bajas,133,0,Piso,0,0.0,0.0,1.0,1.0,0,0,0,1,10_30,0,Desconocido,0,0,1,0,0,0,1,28018,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'41.93'' N ,3º39'27.24'' W  ,40477.0,315.0,47.0,1.0,7.0,0.0,3.0,311.0,13354.0,2.66,26108.0,123.0,50.0,423.0,137.0,90.0,189.0,173.0,1558120.0,0,0,0,1.0,1,152500.0,11.934919875029603
265.0,Chamberí,7,Gaztambide,71,0,Piso,0,0.0,3.0,8.0,3.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,1,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'4.9'' N   ,3º42'42.13'' W  ,22959.0,260.0,3.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,0,0,0,0.0,4,1200000.0,13.997832114758229
247.0,Salamanca,4,Recoletos,41,0,Piso,0,0.0,1.0,4.0,5.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'19.05'' N ,3º40'53.05'' W  ,15444.0,243.0,8.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,0.0,-inf
26.0,Arganzuela,2,Acacias,22,1,Piso,3,0.0,3.0,1.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28005,Desconocido,0,0,0,0,0,Normal,Desconocido,0,1,40º24'16.53'' N ,3º42'12.73'' W  ,36069.0,217.0,15.0,4.0,9.0,0.0,4.0,186.0,27431.0,2.31,23071.0,17.0,13.0,1151.0,633.0,494.0,969.0,454.0,547811.0,1,3,0,1.0,3,130000.0,11.77528972943772
130.0,Centro,1,Justicia,14,0,Piso,4,0.0,4.0,2.0,2.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,4,28004,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.76'' N  ,3º41'48.96'' W  ,18219.0,323.0,0.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,2,0,0.0,5,770000.0,13.554145793829866
91.0,Carabanchel,11,Vista Alegre,114,0,Piso,2,0.0,2.0,3.0,1.0,1,1,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28025,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º23'20.68'' N ,3º44'6.97'' W   ,47727.0,505.0,36.0,3.0,16.0,0.0,0.0,289.0,15239.0,2.66,28825.0,139.0,57.0,1332.0,483.0,298.0,854.0,455.0,1560282.0,1,0,0,1.0,1,285000.0,12.560244459250788
68.0,Chamberí,7,Ríos Rosas,75,3,Piso,1,0.0,2.0,2.0,1.0,0,0,0,1,mas_50,0,señorial,0,0,1,0,0,0,1,28003,Desconocido,1,0,0,0,0,Desconocido,Independiente,0,3,40º26'31.47'' N ,3º41'42.26'' W  ,27163.0,380.0,54.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,1,0,0,1.0,5,750000.0,13.527828485512494
