distrito,tipo_area_verde,area_m2,cod_distrito
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,391.62,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,7111.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,7194.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,4750.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,54210.75,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,440.42,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,364663.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,12930.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,6583.75,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,93.75,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,95.5,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1942.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,17023.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,15317.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2925.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2925.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2925.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2365.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,44500.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,8631.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,7282.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,20161.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2941.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1093.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,3621.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,3737.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,912.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1809.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1371.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1079.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,4684.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1111.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,3137.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,361784.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,7350.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,7378.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,33119.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,53269.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,7350.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,8468.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,7350.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,17952.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,31158.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,4439.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,4439.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,4439.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2922.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,4441.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,4445.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,6909.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,28363.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,25165.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,694.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2925.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1377.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,4439.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,269672.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2365.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,3426.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,4806.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2216.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,8905.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,9751.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2365.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,13061.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2925.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,11620.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,4439.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,4439.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,6504.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2546.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1939.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2925.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2925.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,18044.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2365.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2365.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,12834.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,3795.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,17406.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,11934.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,10406.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,18063.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1799.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,11719.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,111289.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,9407.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,5853.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,4433.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2055.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2303.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2297.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1377.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1939.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1939.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1695.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,26021.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,7243.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1880.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,7646.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,22947.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1939.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1939.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1939.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,5727.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1631.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2467.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,6337.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,1920.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,23000.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,20840.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,13294.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,8028.08,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,8575.88,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2269.71,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2670.8,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,10551.24,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,745.51,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,2860.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,7705.0,18
VILLA DE VALLECAS,Parques Y Jardines                                                                                  ,7664.0,18
VICÁLVARO,Zonas Forestales                                                                                    ,421452.47,19
VICÁLVARO,Zonas Forestales                                                                                    ,8874.0,19
VICÁLVARO,Zonas Forestales                                                                                    ,2456.0,19
VICÁLVARO,Zonas Forestales                                                                                    ,6719.0,19
VICÁLVARO,Zonas Forestales                                                                                    ,4308.0,19
VICÁLVARO,Zonas Forestales                                                                                    ,791.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,9100.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,1232.9,19
VICÁLVARO,Parques Y Jardines                                                                                  ,33.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,8985.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,7177.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,27132.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,3410.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,3989.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,1120.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,5472.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,2225.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,2626.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,917.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,8593.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,4320.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,4320.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,8400.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,4800.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,4320.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,4320.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,8259.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,3413.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,5827.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,7285.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,4731.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,32755.5,19
VICÁLVARO,Parques Y Jardines                                                                                  ,23904.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,18124.5,19
VICÁLVARO,Parques Y Jardines                                                                                  ,11203.22,19
VICÁLVARO,Parques Y Jardines                                                                                  ,1690.11,19
VICÁLVARO,Parques Y Jardines                                                                                  ,91769.5,19
VICÁLVARO,Parques Y Jardines                                                                                  ,6157.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,8345.28,19
VICÁLVARO,Parques Y Jardines                                                                                  ,4176.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,6170.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,1963.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,5454.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,1963.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,5566.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,1963.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,5197.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,3920.69,19
VICÁLVARO,Parques Y Jardines                                                                                  ,6434.16,19
VICÁLVARO,Parques Y Jardines                                                                                  ,6334.56,19
VICÁLVARO,Parques Y Jardines                                                                                  ,3893.93,19
VICÁLVARO,Parques Y Jardines                                                                                  ,6848.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,11738.16,19
VICÁLVARO,Parques Y Jardines                                                                                  ,7099.2,19
VICÁLVARO,Parques Y Jardines                                                                                  ,7099.2,19
VICÁLVARO,Parques Y Jardines                                                                                  ,7099.2,19
VICÁLVARO,Parques Y Jardines                                                                                  ,9202.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,7099.2,19
VICÁLVARO,Parques Y Jardines                                                                                  ,7099.2,19
VICÁLVARO,Parques Y Jardines                                                                                  ,8568.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,7015.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,6688.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,6833.32,19
VICÁLVARO,Parques Y Jardines                                                                                  ,4008.96,19
VICÁLVARO,Parques Y Jardines                                                                                  ,3597.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,9493.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,4176.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,4176.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,64041.0,19
VICÁLVARO,Parques Y Jardines                                                                                  ,48343.0,19
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,3200.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,13200.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,17500.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,151100.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,4200.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,128700.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,15200.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,3064.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,436.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,530.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1760.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,636.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,828.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1565.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1659.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1380.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,3572.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,2195.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1173.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,4166.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,2543.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,2543.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,2775.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,2490.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,18144.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,4178.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,714.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,566.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1053.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,343.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,828.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,550.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1715.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1092.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,97.5,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,2008.16,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,2442.62,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,72839.61,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1118.25,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,400.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,416.94,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,3602.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,12732.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,23502.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1128.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,7514.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,14650.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,7425.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,14510.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,4558.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,8600.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,4531.58,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1421.98,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1185.1,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,967.5,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,23963.61,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,2600.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,5130.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,184380.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,4125.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,13695.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,864.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,3301.5,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,621.5,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,918.24,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,2484.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,2340.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1310.18,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,582.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1816.81,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,16652.15,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,684.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,16288.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,24368.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,1771.56,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,8196.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,7360.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,2060.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,524.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,2018.06,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,3046.15,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,10424.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,10603.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,4369.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,5155.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,22018.01,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,6773.43,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,6326.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,3500.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,4959.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,489.0,20
SAN BLAS - CANILLEJAS,Parques Y Jardines                                                                                  ,8986.0,20
BARAJAS,Parques Y Jardines                                                                                  ,2456.67,21
BARAJAS,Parques Y Jardines                                                                                  ,3449.65,21
BARAJAS,Parques Y Jardines                                                                                  ,2766.47,21
BARAJAS,Parques Y Jardines                                                                                  ,5323.0,21
BARAJAS,Parques Y Jardines                                                                                  ,5285.65,21
BARAJAS,Parques Y Jardines                                                                                  ,6525.65,21
BARAJAS,Parques Y Jardines                                                                                  ,2780.95,21
BARAJAS,Parques Y Jardines                                                                                  ,5978.97,21
BARAJAS,Parques Y Jardines                                                                                  ,12400.9,21
BARAJAS,Parques Y Jardines                                                                                  ,2580.0,21
BARAJAS,Parques Y Jardines                                                                                  ,669.46,21
BARAJAS,Parques Y Jardines                                                                                  ,1020.0,21
BARAJAS,Parques Y Jardines                                                                                  ,1020.0,21
BARAJAS,Parques Y Jardines                                                                                  ,995.65,21
BARAJAS,Parques Y Jardines                                                                                  ,1020.0,21
BARAJAS,Parques Y Jardines                                                                                  ,1020.0,21
BARAJAS,Parques Y Jardines                                                                                  ,995.65,21
BARAJAS,Parques Y Jardines                                                                                  ,1020.0,21
BARAJAS,Parques Y Jardines                                                                                  ,995.65,21
BARAJAS,Parques Y Jardines                                                                                  ,995.65,21
BARAJAS,Parques Y Jardines                                                                                  ,2403.17,21
BARAJAS,Parques Y Jardines                                                                                  ,568.83,21
BARAJAS,Parques Y Jardines                                                                                  ,222.1,21
BARAJAS,Parques Y Jardines                                                                                  ,76.73,21
BARAJAS,Parques Y Jardines                                                                                  ,228.75,21
BARAJAS,Parques Y Jardines                                                                                  ,1048.0,21
BARAJAS,Parques Y Jardines                                                                                  ,4499.47,21
BARAJAS,Parques Y Jardines                                                                                  ,507.01,21
BARAJAS,Parques Y Jardines                                                                                  ,1486.7,21
BARAJAS,Parques Y Jardines                                                                                  ,1309.76,21
BARAJAS,Parques Y Jardines                                                                                  ,2194.84,21
BARAJAS,Parques Y Jardines                                                                                  ,1000.0,21
BARAJAS,Parques Y Jardines                                                                                  ,19706.0,21
BARAJAS,Parques Y Jardines                                                                                  ,2076.0,21
BARAJAS,Parques Y Jardines                                                                                  ,4900.2,21
BARAJAS,Parques Y Jardines                                                                                  ,11563.33,21
BARAJAS,Parques Y Jardines                                                                                  ,15768.0,21
BARAJAS,Parques Y Jardines                                                                                  ,7490.63,21
BARAJAS,Parques Y Jardines                                                                                  ,2302.62,21
BARAJAS,Parques Y Jardines                                                                                  ,3011.67,21
BARAJAS,Parques Y Jardines                                                                                  ,931.3,21
BARAJAS,Parques Y Jardines                                                                                  ,1051.54,21
BARAJAS,Parques Y Jardines                                                                                  ,8556.0,21
BARAJAS,Parques Y Jardines                                                                                  ,25817.0,21
BARAJAS,Parques Y Jardines                                                                                  ,1092.62,21
BARAJAS,Parques Y Jardines                                                                                  ,4658.34,21
BARAJAS,Parques Y Jardines                                                                                  ,5700.07,21
BARAJAS,Parques Y Jardines                                                                                  ,5346.86,21
BARAJAS,Parques Y Jardines                                                                                  ,21459.32,21
BARAJAS,Parques Y Jardines                                                                                  ,759.38,21
BARAJAS,Parques Y Jardines                                                                                  ,775.02,21
BARAJAS,Parques Y Jardines                                                                                  ,5285.04,21
BARAJAS,Parques Y Jardines                                                                                  ,1051.39,21
BARAJAS,Parques Y Jardines                                                                                  ,3150.0,21
BARAJAS,Parques Y Jardines                                                                                  ,633.37,21
BARAJAS,Parques Y Jardines                                                                                  ,477.0,21
BARAJAS,Parques Y Jardines                                                                                  ,350.51,21
BARAJAS,Parques Y Jardines                                                                                  ,1220.32,21
BARAJAS,Parques Y Jardines                                                                                  ,1245.86,21
BARAJAS,Parques Y Jardines                                                                                  ,1037.43,21
BARAJAS,Parques Y Jardines                                                                                  ,3900.47,21
BARAJAS,Parques Y Jardines                                                                                  ,4962.05,21
BARAJAS,Parques Y Jardines                                                                                  ,3628.0,21
BARAJAS,Parques Y Jardines                                                                                  ,108263.37,21
BARAJAS,Parques Y Jardines                                                                                  ,6134.6,21
BARAJAS,Parques Y Jardines                                                                                  ,24204.57,21
BARAJAS,Parques Y Jardines                                                                                  ,1302306.5,21
BARAJAS,Parques Y Jardines                                                                                  ,160274.0,21
BARAJAS,Parques Y Jardines                                                                                  ,4178.0,21
BARAJAS,Parques Y Jardines                                                                                  ,1523.0,21
BARAJAS,Parques Y Jardines                                                                                  ,3480.0,21
BARAJAS,Parques Y Jardines                                                                                  ,1108.23,21
