hog_con_15_y_más;codigo_postal;serv_barrio;m2_por_hab;energia;habitantes;renta_bruta_media_por_persona;atrib_lujo;viv_nuevas_transacciones;planta;ins_comunitaria;atrib;num_personas;diferencia_precio_renta;estado;m2_areasverdes;cod_barrio;cod_distrito;m2_constr;habitaciones;total_transacciones;precio_mean_b;tamano_medio_del_hogar;total_estaciones;hog_con_10;eficiencia_carpinteria;lineas_metro;tam_hogar;amueblado;url;certificado_energetico;orientacion_este;orientacion_oeste;orientacion_sur;orientacion_norte;tipologia_Atico;tipologia_Piso;tipologia_infrequent_sklearn;antiguedad_10_30;antiguedad_30_50;antiguedad_Desconocido;antiguedad_mas_50;antiguedad_infrequent_sklearn;tipo_inmueble_Desconocido;tipo_inmueble_lujo;tipo_inmueble_infrequent_sklearn;aire_Desconocido;aire_Normal;aire_infrequent_sklearn;tipo_suelo_Desconocido;tipo_suelo_Madera;tipo_suelo_infrequent_sklearn;grupo_cocina_Desconocido;grupo_cocina_Independiente;grupo_cocina_infrequent_sklearn;target;tipologia_Chalet
0.55;0.9032258;-0.89947516;-0.5;0;1.6336366;-0.7966911;0;2.5151515;0.0;0;0.5;1.3185425;-0.55730253;1.0;0.8027067;0.8433735;0.875;-0.12048193;0.33333334;0.9792531;-0.5819471;0.7714286;1.0471698;1.9512196;0;-1.25;0.16239011;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-sierra-de-cuerda-larga-nueva-numancia-puente-de-vallecas-madrid-madrid-RP022022105196;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;-0.2745327;0
-1.25;0.6451613;-1.1190957;0.125;0;-1.0544086;-0.51357335;0;32.030304;-0.5;0;-0.5;-0.6328719;-0.29044756;0.5;0.43239638;1.5421686;1.625;0.30120483;0.33333334;3.2157676;-0.31015202;0.85714287;-0.6320755;-0.4878049;0;-1.25;-2.0383701;0.0;https://www.pisos.com/comprar/piso-el_canaveral-45056365094_381300/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.029205607;0
-1.45;0.5591398;-0.5555107;-0.64285713;0;-0.9009267;-0.40422928;0;-0.27272728;0.5;0;-0.5;-0.4232642;-0.49885425;-0.5;0.0;0.96385545;1.0;-0.40963855;0.0;-0.62240666;-0.5167898;0.2;-0.44339624;-0.58536583;0;0.75;-1.6008554;0.0;https://www.indomio.es/anuncios/96720879/;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;-0.30373833;0
0.55;1.548387;-0.89947516;-0.3080357;0;1.6336366;-0.7966911;0;4.878788;0.5;0;-0.5;0.5897029;-0.58261347;-0.5;0.8027067;0.78313255;0.875;-0.22891566;0.0;0.38589212;-0.60726935;0.7714286;1.0471698;1.9512196;0;-1.25;0.16239011;0.0;https://www.pisos.com/comprar/piso-puente_de_vallecas_entrevias28053-45877734983_109300/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.3797897;0
-0.45;-0.68817204;1.7928946;0.7708333;0;0.0;0.6828032;1;-0.21212122;0.0;0;2.0;0.2656891;0.6907779;0.5;-0.11470139;-0.28915662;-0.25;1.120482;0.6666667;0.69709545;0.69188374;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.indomio.es/anuncios/96202563/;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;2.015187;0
-0.35;0.68817204;0.28017762;0.7745536;0;0.8975368;0.11749971;2;7.6060605;5.5;0;0.0;2.4377632;0.1505443;-0.5;0.9525771;1.2048193;1.25;1.8915663;1.3333334;1.5103735;0.14178282;0.74285716;1.235849;-0.12195122;0;-1.0;-0.64492756;0.0;https://www.pisosmadrid.com.es/propiedad/3999270-atico-en-venta-en-piovera-madrid;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1.489486;0
0.55;0.9032258;-0.89947516;0.29464287;2;1.6336366;-0.7966911;0;2.5151515;0.0;0;0.5;1.3185425;-0.55730253;-0.5;0.8027067;0.8433735;0.875;0.09638554;0.0;0.9792531;-0.5819471;0.7714286;1.0471698;1.9512196;0;-1.25;0.16239011;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-ramon-perez-de-ayala-nueva-numancia-puente-de-vallecas-madrid-madrid-RP022024124845;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.36915886;0
0.35;0.0;0.22285022;1.8571428;0;1.2715148;-0.26738903;2;0.6060606;3.5;0;-0.5;2.091098;-0.460963;2.0;0.06447964;1.0361446;1.125;0.939759;0.0;1.9253112;-0.47655147;0.2;0.7264151;0.46341464;0;-0.25;0.48847708;0.0;https://www.pisos.com/comprar/atico-ciudad_lineal_pueblo_nuevo28017-4925802229_109700/;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.41647196;0
0.35;0.43010753;0.22285022;2.9285715;0;1.2715148;-0.26738903;1;0.45454547;0.0;0;-0.5;0.046397112;-0.4128062;1.5;0.06447964;1.0481927;1.125;2.1927712;0.33333334;0.1493776;-0.42837316;0.2;0.7264151;0.46341464;0;-0.25;0.48847708;0.0;https://www.pisos.com/comprar/piso-ciudad_lineal_quintana-48348245994_108900/;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.20443925;0
0.55;0.9032258;-0.89947516;-0.30357143;2;1.6336366;-0.7966911;0;2.5151515;1.5;0;0.0;1.3185425;-0.55730253;-0.5;0.8027067;0.8433735;0.875;0.012048192;0.33333334;0.9792531;-0.5819471;0.7714286;1.0471698;1.9512196;0;-1.25;0.16239011;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-sierra-de-cuerda-larga-nueva-numancia-puente-de-vallecas-madrid-madrid-RP02202296263;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;-0.28621495;0
-0.4;1.1612903;-0.00040371416;-0.0625;2;1.634812;-0.56874055;1;1.0;0.5;0;0.0;1.4579526;-0.5185846;1.0;0.42052007;0.4939759;0.5;-0.09638554;0.0;0.28630707;-0.5393303;0.2857143;1.0754716;0.9512195;0;-0.75;0.6368496;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-avenida-las-aguilas-las-aguilas-latina-madrid-madrid-RP362024130895;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;-0.29790887;0
-1.45;-0.17204301;-0.5555107;-0.73214287;2;-0.9009267;-0.40422928;0;0.6666667;0.5;0;0.0;-0.061279204;0.04694147;1.0;0.0;-0.6626506;1.0;-0.45783132;0.0;-0.21576764;0.02924958;0.2;-0.44339624;-0.58536583;0;0.75;-1.6008554;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-encomienda-de-palacios-fontarron-moratalaz-madrid-madrid-RP242024124287;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;-0.3317757;0
-0.45;-0.68817204;1.7928946;1.5;0;0.0;0.6828032;1;-0.09090909;0.0;0;2.5;-0.5021065;1.6764495;2.0;-0.11470139;-0.30120483;-0.25;2.1927712;1.0;-0.2780083;1.6779953;-0.31428573;-0.047169812;-0.7804878;6;0.0;0.0;1.0;https://www.pisos.com/comprar/piso-recoletos28009-30839507776_996542/;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;4.7021027;0
0.45;-0.086021505;0.0;-0.35267857;0;-0.10246321;0.0;-1;0.57575756;0.5;0;2.0;0.44657218;-0.004597019;-0.5;-0.19729331;-0.61445785;-0.625;-0.25301206;0.0;1.2572614;-0.015428565;-1.1428572;0.0;0.0;0;0.25;1.1183178;1.0;https://www.indomio.es/anuncios/94124507/;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0.26168224;0
0.9;0.086021505;0.07347598;-0.375;0;1.9868664;-0.68688107;-1;1.0909091;0.0;0;0.5;0.50675714;-0.49759197;1.0;0.80432636;0.55421686;0.625;-0.26506025;0.0;0.17012449;-0.52034;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-arlanza-opanel-carabanchel-madrid-madrid-RP2412023120497;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.31542057;0
0.45;0.7311828;-1.0415826;-0.59821427;0;1.7501533;0.10299429;1;5.242424;0.5;0;0.0;2.1959841;-0.21712634;0.0;1.74159;0.24096386;0.25;-0.38554215;0.0;1.0414938;-0.22629893;0.8;2.4433963;0.24390244;0;-0.75;-0.09717272;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-madrid-madrid-RP622024129118;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;-0.28621495;0
0.45;1.3333334;-1.0415826;-0.2857143;0;1.7501533;0.10299429;2;-0.33333334;0.5;0;0.0;-1.1599277;0.18804906;-0.5;1.74159;0.18072289;0.25;0.5060241;1.0;-1.186722;0.17905733;0.8;2.4433963;0.24390244;0;-0.75;-0.09717272;0.0;https://www.pisos.com/comprar/piso-montecarmelo28050-42596269948_102100/;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0.39719626;0
0.55;0.043010753;-0.89947516;-0.7098214;0;1.6336366;-0.7966911;0;1.3636364;-0.5;0;-0.5;0.22541992;-0.5551172;0.5;0.8027067;0.8313253;0.875;-0.44578314;0.0;-0.008298756;-0.5797608;0.7714286;1.0471698;1.9512196;0;-1.25;0.16239011;0.0;https://www.pisos.com/comprar/piso-puente_de_vallecas_portazgo28038-45853582010_100200/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.37383178;0
0.45;-0.5591398;0.0;0.60714287;0;-0.10246321;0.0;1;-0.33333334;0.0;0;0.0;-0.3502763;0.55730563;-0.5;-0.19729331;-0.62650603;-0.625;2.0722892;1.6666666;0.05394191;0.5467249;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-justicia_chueca28001-44259793045_102100/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;3.5338786;0
0.45;-0.17204301;0.0;-0.26339287;0;-0.10246321;0.0;1;0.6666667;0.0;0;0.0;-0.061279204;0.04006119;-0.5;-0.19729331;-0.6626506;-0.625;-0.20481928;0.0;-0.21576764;0.02924958;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-centro_palacio28005-47583921286_102100/;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0.37616822;0
-0.65;0.86021507;0.30843762;-0.26339287;0;0.26432613;-0.42304555;0;-0.24242425;-0.5;0;1.0;0.24325655;-0.4141532;2.0;0.38155508;1.6987952;1.75;-0.20481928;0.0;0.041493777;-0.43237132;0.6857143;0.7075472;0.024390243;0;-0.75;-0.95402706;0.0;https://www.pisos.com/comprar/piso-san_blas_canillejas28022-45877336510_100200/;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.2406542;0
0.3;-0.6451613;-0.5329027;1.3611112;0;-0.015433361;0.91156936;2;0.969697;0.5;0;0.0;0.624063;0.2247843;-0.5;-0.20408888;-0.16867469;-0.125;2.9879518;1.6666666;0.30290458;0.22957766;0.17142858;0.8113208;-0.2682927;0;0.25;-0.51152295;0.0;https://www.pisos.com/comprar/piso-chamartin_prosperidad28043-33392391879_102100/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1.635514;0
0.0;-0.30107528;1.4775939;0.020408163;0;-0.12772554;0.5769544;0;-0.33333334;-0.5;0;0.0;0.0;0.3258518;1.0;-0.3498232;0.084337346;0.125;0.79518074;1.0;0.27385893;0.32499233;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-fuencarral-trafalgar-chamberi-madrid-madrid-RP75201728190;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.32126167;0
0.45;-0.21505377;0.0;-0.19642857;0;-0.10246321;0.0;-1;-0.060606062;0.5;0;-0.5;1.180883;-0.3025982;-0.5;-0.19729331;-0.6506024;-0.625;-0.67469877;-0.6666667;1.8257262;-0.31356278;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-42518052531_100200/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.18107477;0
-0.55;0.94623655;0.4444893;1.3214285;0;0.24359499;-0.24117441;0;0.6969697;-0.5;0;-0.5;0.058707666;-0.47789073;2.0;-0.13859339;0.0;0.0;-0.26506025;-0.6666667;-0.17012449;-0.49304032;-0.14285715;-0.3018868;0.6585366;0;0.0;0.14861012;0.0;https://www.indomio.es/anuncios/96754477/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.011682243;0
0.9;0.34408602;0.07347598;-0.64285713;0;1.9868664;-0.68688107;-1;0.75757575;1.5;0;-0.5;1.2642119;-0.5067269;-0.5;0.80432636;0.57831323;0.625;-0.40963855;0.0;0.80912864;-0.5294791;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.pisosmadrid.com.es/propiedad/4016814-atico-en-venta-en-vista-alegre-madrid;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.25700936;0
-1.3;1.2043011;0.18611224;-0.42857143;0;0.12949714;0.023360131;-1;0.21212122;0.5;0;0.5;0.21633747;-0.3838278;-0.5;0.045830213;-0.4939759;-0.5;-0.072289154;0.33333334;-0.26556018;-0.39443085;-0.22857143;-0.10377359;-0.63414633;0;-0.5;-0.19838442;1.0;https://www.pisosmadrid.com.es/propiedad/3965943-piso-en-venta-en-delicias-madrid;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.01635514;0
-0.55;0.17204301;-1.1542188;0.32142857;0;0.22717361;-0.78212744;2;-0.33333334;-0.5;0;-0.5;1.2691361;-0.5240919;2.0;0.16817597;1.2650602;1.375;0.43373495;0.33333334;-1.2406639;-0.54847366;1.2285714;-0.0754717;0.85365856;0;-1.25;-1.2748872;0.0;https://www.pisos.com/comprar/piso-villaverde_san_andres28021-4885463236_109700/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.16588785;0
0.45;1.3333334;-1.0415826;-0.875;0;1.7501533;0.10299429;1;-0.33333334;0.5;0;1.0;-1.1599277;0.18804906;0.0;1.74159;0.18072289;0.25;-0.37349397;0.33333334;-1.186722;0.17905733;0.8;2.4433963;0.24390244;0;-0.75;-0.09717272;0.0;https://www.pisos.com/comprar/piso-fuencarral_el_pardo_la_paz28029-48357803697_100200/;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;-0.14602804;0
0.0;-0.30107528;1.4775939;0.27232143;0;-0.12772554;0.5769544;1;-0.33333334;0.5;0;0.0;0.0;0.3258518;0.5;-0.3498232;0.084337346;0.125;0.084337346;0.0;0.27385893;0.32499233;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.pisos.com/comprar/piso-trafalgar28010-45862966243_100500/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.43808413;0
-0.45;-0.68817204;1.7928946;-0.032738097;0;0.0;0.6828032;0;-0.21212122;0.5;0;2.0;0.2656891;0.6907779;-0.5;-0.11470139;-0.28915662;-0.25;0.4698795;0.6666667;0.69709545;0.69188374;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;1.0;https://www.indomio.es/anuncios/96385523/;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1.1856892;0
-0.45;-0.68817204;1.7928946;1.9464285;0;0.0;0.6828032;1;-0.09090909;2.0;0;-0.5;-0.5021065;1.6764495;0.5;-0.11470139;-0.30120483;-0.25;0.9879518;0.0;-0.2780083;1.6779953;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.pisos.com/comprar/atico-recoletos28001-46705940024_100500/;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1.7815421;0
0.45;-0.086021505;0.0;-1.0178572;0;-0.10246321;0.0;-1;0.57575756;0.0;0;2.05;0.44657218;-0.004597019;-0.5;-0.19729331;-0.61445785;-0.625;-0.4698795;0.33333334;1.2572614;-0.015428565;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.1;https://www.indomio.es/anuncios/96838761/;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;-0.029205607;0
0.45;-0.21505377;0.0;-0.10714286;0;-0.10246321;0.0;0;-0.060606062;0.0;0;0.5;1.180883;-0.3025982;1.5;-0.19729331;-0.6506024;-0.625;-0.6506024;-0.6666667;1.8257262;-0.31356278;-1.1428572;0.0;0.0;0;0.25;1.1183178;1.0;https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28005-47535696320_109300/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.2453271;0
0.9;0.34408602;0.07347598;-0.39732143;0;1.9868664;-0.68688107;0;3.090909;-0.75;0;0.0;1.342124;-0.52584094;-0.5;0.80432636;0.60240966;0.625;-0.27710843;0.0;0.8672199;-0.5486016;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.indomio.es/anuncios/96792077/;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;-0.3656542;0
0.0;-0.30107528;1.4775939;-0.6875;0;-0.12772554;0.5769544;0;0.6969697;0.5;0;-0.5;-0.28467473;1.5318006;-0.5;-0.3498232;0.09638554;0.125;-0.8072289;-0.6666667;0.0;1.5314795;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.pisos.com/comprar/piso-chamberi_almagro28010-31723726280_105700/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.36214954;0
0.45;-0.17204301;0.0;1.2767857;0;-0.10246321;0.0;-1;0.6666667;0.0;0;-0.5;-0.061279204;0.04006119;-0.5;-0.19729331;-0.6626506;-0.625;-0.27710843;-0.6666667;-0.21576764;0.02924958;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/apartamento-centro_palacio28011-46744670950_102100/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.25233644;0
-0.45;0.47311828;1.7928946;1.1875;0;0.0;0.6828032;0;1.8181819;0.0;0;1.5;0.94889754;-0.008885641;0.5;-0.11470139;-0.26506025;-0.25;1.4578314;0.6666667;1.0165975;-0.008092102;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.pisos.com/comprar/piso-guindalera28028-44186181269_101000/;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.4848131;0
0.0;-0.60215056;1.4775939;0.7708333;0;-0.12772554;0.5769544;1;0.75757575;5.5;0;0.0;-0.26087433;0.17414904;-0.5;-0.3498232;0.12048193;0.125;1.120482;0.6666667;-0.42323652;0.17322186;-0.51428574;-0.3490566;-0.5365854;0;0.75;0.107745305;0.0;https://www.pisosmadrid.com.es/propiedad/4070179-atico-en-venta-en-madrid;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.8411215;0
0.3;-0.043010753;-0.5329027;2.5146103;2;-0.015433361;0.91156936;2;0.030303031;-1.0;0;-0.5;0.37473327;0.7463148;0.5;-0.20408888;-0.14457831;-0.125;5.626506;2.3333333;0.004149378;0.751341;0.17142858;0.8113208;-0.2682927;6;0.25;-0.51152295;0.0;https://www.pisos.com/comprar/chalet-chamartin_hispanoamerica28016-19172833928_100500/;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;2.7161214;0
0.45;-0.086021505;0.0;-0.5089286;0;-0.10246321;0.0;-1;0.57575756;0.0;0;-0.5;0.44657218;-0.004597019;-0.5;-0.19729331;-0.61445785;-0.625;-0.7590361;-0.6666667;1.2572614;-0.015428565;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.pisos.com/comprar/estudio-universidad_malasana28004-46696753663_100500/;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.26401868;0
0.3;-0.043010753;-0.5329027;-0.2857143;2;-0.015433361;0.91156936;3;0.45454547;-1.0;0;-0.5;-0.008480604;0.6920356;0.5;-0.20408888;-0.13253012;-0.125;0.26506025;0.6666667;-0.51452285;0.6970375;0.17142858;0.8113208;-0.2682927;6;0.25;-0.51152295;0.0;https://www.pisos.com/comprar/casa_pareada-nueva_espana28016-45070072181_100500/;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1.536215;0
0.9;0.34408602;0.07347598;0.5625;0;1.9868664;-0.68688107;-1;3.090909;0.5;0;-0.5;1.342124;-0.52584094;2.0;0.80432636;0.60240966;0.625;-0.4698795;-0.6666667;0.8672199;-0.5486016;0.7714286;0.8962264;2.3414633;0;-0.75;0.48515087;0.0;https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-4927557992_109700/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.28633177;0
-0.55;0.516129;0.4444893;0.60714287;0;0.24359499;-0.24117441;0;11.757576;4.0;0;-0.5;0.1068009;-0.44940165;2.0;-0.13859339;-0.012048192;0.0;0.62650603;0.33333334;1.5892116;-0.46453854;-0.14285715;-0.3018868;0.6585366;0;0.0;0.14861012;0.0;https://www.pisos.com/comprar/piso-valdeacederas28039-30052736849_100500/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.25;0
0.45;0.7741935;-1.0415826;-0.017857144;0;1.7501533;0.10299429;0;6.242424;0.5;0;-0.5;0.6048586;0.84704787;-0.5;1.74159;0.25301206;0.25;0.20481928;0.33333334;0.17842324;0.83835036;0.8;2.4433963;0.24390244;0;-0.75;-0.09717272;0.0;https://www.indomio.es/anuncios/96928501/;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0.1203271;0
-0.45;-0.68817204;1.7928946;0.5714286;2;0.0;0.6828032;0;-0.21212122;0.0;0;0.0;0.2656891;0.6907779;-0.5;-0.11470139;-0.28915662;-0.25;0.60240966;0.33333334;0.69709545;0.69188374;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-montesa-goya-salamanca-madrid-madrid-RP922024130588;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0.43808413;0
0.45;-0.5591398;0.0;13.330358;0;-0.10246321;0.0;-1;-0.33333334;-0.5;0;-0.5;-0.3502763;0.55730563;-0.5;-0.19729331;-0.62650603;-0.625;2.9759035;-0.6666667;0.05394191;0.5467249;-1.1428572;0.0;0.0;0;0.25;1.1183178;0.0;https://www.indomio.es/anuncios/93990165/;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1.7757009;0
1.0;0.2580645;-0.6939847;2.0494506;0;-0.40789384;0.55703133;5;-0.060606062;-1.0;0;-0.5;0.15451114;1.010138;0.5;14.544658;0.37349397;0.375;6.048193;3.0;-0.45643154;1.0092448;0.54285717;1.5;-0.41463414;6;0.0;-1.188287;0.0;https://www.pisos.com/comprar/casa_pareada-moncloa_aravaca_aravaca28023-5056411757_100500/;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1.5478972;0
0.55;1.548387;-0.89947516;-0.5089286;0;1.6336366;-0.7966911;1;4.878788;-0.75;0;-0.5;0.5897029;-0.58261347;-0.5;0.8027067;0.78313255;0.875;-0.33734939;0.0;0.38589212;-0.60726935;0.7714286;1.0471698;1.9512196;0;-1.25;0.16239011;0.0;https://www.indomio.es/anuncios/96707605/;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;-0.36214954;0
-0.65;1.032258;0.107791685;-0.26785713;0;-0.05035432;-0.7892928;0;-0.3030303;-0.5;0;0.5;-0.08404005;-0.5343095;1.0;0.021357616;0.6626506;0.75;0.036144577;0.33333334;-0.780083;-0.55881786;1.1714286;-0.16981132;0.8292683;0;-1.0;-1.3373723;0.0;https://www.redpiso.es/inmueble/piso-en-venta-en-usera-madrid-madrid-RP782024129297;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.33878505;0
0.45;0.7741935;-1.0415826;-0.0625;0;1.7501533;0.10299429;1;0.27272728;0.5;0;1.0;1.0789517;0.1000052;-0.5;1.74159;0.20481928;0.25;-0.09638554;0.0;0.10788382;0.090974174;0.8;2.4433963;0.24390244;0;-0.75;-0.09717272;0.0;https://www.indomio.es/anuncios/96774755/;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0.06425234;0
0.3;1.2473118;-0.5329027;1.7678572;0;-0.015433361;0.91156936;1;-0.21212122;-1.0;0;1.0;-0.41445532;0.0016649221;0.0;-0.20408888;-0.12048193;-0.125;4.0;2.0;-0.6680498;0.006358676;0.17142858;0.8113208;-0.2682927;0;0.25;-0.51152295;0.0;https://www.indomio.es/anuncios/95328853/;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;3.078271;0
0.3;-0.6451613;-0.5329027;-0.2857143;0;-0.015433361;0.91156936;0;-0.15151516;-0.5;0;-0.5;-0.40198064;1.1981279;-0.5;-0.20408888;-0.18072289;-0.125;-0.6987952;-0.6666667;-0.5228216;1.2033557;0.17142858;0.8113208;-0.2682927;0;0.25;-0.51152295;0.0;https://www.pisos.com/comprar/estudio-chamartin_el_viso28036-44238259030_102100/;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;-0.13785046;0
-0.45;-0.68817204;1.7928946;2.045635;0;0.0;0.6828032;0;-0.09090909;-0.5;0;1.0;-0.5021065;1.6764495;-0.5;-0.11470139;-0.30120483;-0.25;3.819277;1.6666666;-0.2780083;1.6779953;-0.31428573;-0.047169812;-0.7804878;0;0.0;0.0;0.0;https://www.indomio.es/anuncios/96822451/;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;5.05257;0
