m2_constr,distrito,cod_distrito,barrio,cod_barrio,letra_ce,tipologia,estado,amueblado,planta,dormitorios,banos,balcon,terraza,trastero,ascensor,antiguedad,jardin,tipo_inmueble,cancha_tenis,chimenea,exterior,piscina,porton_electrico,videoportero,armarios,codigo_postal,tipo_suelo,certificado_energetico,puerta_seguridad,orientacion_este,orientacion_oeste,orientacion_sur,aire,grupo_cocina,orientacion_norte,letra_emisiones,latitud,longitud,num_personas,total_transacciones,viv_nuevas_transacciones,lineas_metro,salidas_metro,estaciones_metroligero,estaciones_cercanias,estacion_bus_urbano,renta_bruta_media_por_persona,tamano_medio_del_hogar,tam_hogar,hog_con_10,hog_con_15_y_más,comercio_serviciosminoristas,hosteleria_restauracion,salud_bienestar_educacion,servicios_profesionales,cultura_entretenimiento,m2_areasverdes,ins_comunitaria,energia,eficiencia_carpinteria,num_garajes,cod_barrio_group,target,precio_mean_b,pm_tlogia_distrito,euro_m2_barrio,total_estaciones,habitaciones,m2_por_hab,atrib_lujo,atrib,serv_barrio,cod_barrio_frecuency,precio,coordenadas,lat_decimal,lon_decimal
84.0,Centro,1,Sol,16,0,Piso,0,0.0,1.0,2,2,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164,123,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,789000,908933.5,870158.06,6600.1484,210,4,21.0,0,3.0,3240,266,789000,"40.41889722222222,-3.7039444444444447",40.41889722222222,-3.7039444444444447
70.0,Latina,10,Aluche,104,0,Piso,0,0.0,2.0,2,1,0,0,0,1,30_50,0,Desconocido,0,0,2,0,0,0,1,28047,Madera,0,0,0,0,0,Desconocido,Desconocido,1,0,40º23'53.38'' N ,3º45'56.52'' W  ,66588,519,23,3,10,2,5,307,17267,2.49,30102,82,31,1223,499,366,628,523,1047962,0,0,0,1,2,140200,244773.2,244581.98,2973.986,324,3,23.333334,1,4.0,3239,105,140200,"40.39816111111111,-3.7657",40.39816111111111,-3.7657
113.0,Chamartín,5,Prosperidad,52,0,Piso,2,0.0,4.0,3,2,1,1,0,1,30_50,0,Desconocido,0,0,1,0,0,0,1,28002,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º26'29.76'' N ,3º40'13.18'' W  ,36027,383,43,7,20,0,1,275,42678,2.45,20435,32,45,693,274,228,505,220,214209,1,0,0,1,5,680000,996143.7,1120715.5,5847.313,296,5,22.6,2,4.0,1920,103,680000,"40.441599999999994,-3.6703277777777776",40.441599999999994,-3.6703277777777776
180.0,Ciudad Lineal,15,San Pascual,155,0,Piso,0,0.0,2.0,5,3,0,1,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28027,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'49.61'' N ,3º39'11.61'' W  ,18327,171,0,5,14,1,0,272,22440,2.46,28853,62,46,1211,517,459,1049,556,572705,0,0,0,1,3,1150000,538727.25,382082.53,4070.055,287,8,22.5,2,4.0,3792,22,1150000,"40.447113888888886,-3.653225",40.447113888888886,-3.653225
89.0,Villa De Vallecas,18,Santa Eugenia,182,0,Piso,0,0.0,1.0,0,2,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28031,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'22.11'' N ,3º37'0.07'' W   ,23876,139,2,1,5,0,1,158,17346,2.61,12370,27,11,0,0,0,0,0,2681389,0,0,0,1,1,218000,228397.53,248783.3,2753.3958,164,2,44.5,1,3.0,0,41,218000,"40.389475,-3.616686111111111",40.389475,-3.616686111111111
55.0,San Blas-Canillejas,20,Canillejas,207,0,Piso,0,0.0,1.0,2,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28037,Gres,0,0,0,1,0,Normal,Desconocido,0,0,40º26'58.48'' N ,3º37'10.41'' W  ,29067,320,3,3,10,0,0,275,19768,2.63,16710,44,26,1504,739,381,828,552,995950,0,2,0,1,2,159900,330917.34,245671.58,3322.9795,285,3,18.333334,1,3.0,4004,64,159900,"40.449577777777776,-3.6195583333333334",40.449577777777776,-3.6195583333333334
46.0,Tetuán,6,Bellas Vistas,61,0,Piso,2,0.0,1.0,2,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28039,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'59.26'' N ,3º42'25.98'' W  ,29355,230,5,6,12,0,0,166,22890,2.34,25992,70,28,1337,589,375,1502,538,301635,0,0,0,1,3,189500,498727.97,576069.7,5159.811,178,3,15.333333,1,3.0,4341,64,189500,"40.44979444444444,-3.707216666666667",40.44979444444444,-3.707216666666667
451.0,Salamanca,4,Castellana,46,0,Piso,2,0.0,1.0,6,3,1,0,1,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28006,Madera,0,0,0,1,0,Normal,Desconocido,0,0,40º25'48.41'' N ,3º41'19.19'' W  ,16919,189,3,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,2,0,6,1,5,4300000,2323510.8,1769842.4,11284.615,205,9,50.11111,2,5.0,7681,272,4300000,"40.43011388888889,-3.688663888888889",40.43011388888889,-3.688663888888889
72.0,Carabanchel,11,Vista Alegre,114,0,Piso,0,0.0,2.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28025,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'20.68'' N ,3º44'6.97'' W   ,47727,505,36,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,0,0,0,1,1,279000,233879.31,220952.16,2859.4014,305,4,18.0,1,3.0,3422,87,279000,"40.38907777777778,-3.7352694444444445",40.38907777777778,-3.7352694444444445
211.0,Salamanca,4,Castellana,46,0,Piso,1,0.0,1.0,3,5,1,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'48.41'' N ,3º41'19.19'' W  ,16919,189,3,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,1,5,2750000,2323510.8,1769842.4,11284.615,205,8,26.375,1,4.0,7681,272,2750000,"40.43011388888889,-3.688663888888889",40.43011388888889,-3.688663888888889
86.0,Carabanchel,11,Puerta Bonita,115,7,Atico,5,0.0,13.0,2,2,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28025,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,7,40º22'31.78'' N ,3º44'6.01'' W   ,36798,400,44,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,0,0,0,1,1,354100,203148.19,355687.5,2684.6013,305,4,21.5,1,10.0,3422,67,354100,"40.37549444444444,-3.735002777777778",40.37549444444444,-3.735002777777778
145.0,Chamberí,7,Trafalgar,73,0,Piso,0,1.0,3.0,3,3,0,0,0,1,mas_50,0,lujo,0,0,1,0,0,0,1,28010,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'52.48'' N ,3º42'10.85'' W  ,24621,376,0,9,22,0,0,151,36934,2.21,25648,21,39,1930,1116,1039,1910,905,19677,0,0,0,1,5,1524000,1113238.8,1373545.5,8274.553,173,6,24.166666,1,4.0,6900,93,1524000,"40.431244444444445,-3.703013888888889",40.431244444444445,-3.703013888888889
378.0,Salamanca,4,Castellana,46,0,Piso,2,0.0,2.0,5,4,0,1,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,4,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,1,0,40º25'48.41'' N ,3º41'19.19'' W  ,16919,189,3,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,1,5,3185000,2323510.8,1769842.4,11284.615,205,9,42.0,3,7.0,7681,272,3185000,"40.43011388888889,-3.688663888888889",40.43011388888889,-3.688663888888889
160.0,Salamanca,4,Castellana,46,0,Piso,2,0.0,4.0,3,4,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'48.41'' N ,3º41'19.19'' W  ,16919,189,3,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,1,5,1920000,2323510.8,1769842.4,11284.615,205,7,22.857143,1,3.0,7681,272,1920000,"40.43011388888889,-3.688663888888889",40.43011388888889,-3.688663888888889
242.0,Tetuán,6,Castillejos,63,0,Piso,1,1.0,4.0,5,3,0,1,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,4,28020,Madera,0,0,0,1,0,Normal,Desconocido,0,0,40º27'33.36'' N ,3º41'57.5'' W   ,20570,289,5,6,12,0,0,166,22890,2.34,25992,70,28,1337,589,375,1502,538,301635,2,0,0,1,4,1090000,894938.06,576069.7,6974.625,178,8,30.25,2,8.0,4341,67,1090000,"40.45926666666667,-3.6993055555555556",40.45926666666667,-3.6993055555555556
237.0,Moncloa-Aravaca,9,Argüelles,92,0,Piso,0,0.0,4.0,6,4,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28008,Madera,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'53.4'' N  ,3º43'1.87'' W   ,24497,333,88,6,14,1,3,351,36592,2.58,14738,26,59,532,200,235,347,207,19901426,0,0,0,1,4,1400000,776174.75,732204.75,6110.5547,369,10,23.7,1,4.0,1521,91,1400000,"40.4315,-3.7171861111111113",40.4315,-3.7171861111111113
85.0,Salamanca,4,Castellana,46,0,Piso,1,0.0,1.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'48.41'' N ,3º41'19.19'' W  ,16919,189,3,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,2,0,1,5,830000,2323510.8,1769842.4,11284.615,205,4,21.25,1,3.0,7681,272,830000,"40.43011388888889,-3.688663888888889",40.43011388888889,-3.688663888888889
133.0,Fuencarral-El Pardo,8,El Pardo,81,0,Piso,3,0.0,2.5,3,2,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28048,Desconocido,0,0,0,1,0,Desconocido,Desconocido,1,0,40º31'25.35'' N ,3º46'45.77'' W  ,3421,24,0,3,14,2,5,448,28798,2.67,23923,53,48,197,95,148,121,99,2811379,0,0,0,1,5,480000,927526.2,436910.75,3840.5605,469,5,26.6,1,4.0,660,187,480000,"40.52370833333333,-3.7793805555555555",40.52370833333333,-3.7793805555555555
112.0,Chamartín,5,Prosperidad,52,3,Piso,4,0.0,0.5,3,2,0,1,0,1,mas_50,0,económico,0,0,1,0,0,0,1,28002,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º26'29.76'' N ,3º40'13.18'' W  ,36027,383,43,7,20,0,1,275,42678,2.45,20435,32,45,693,274,228,505,220,214209,2,0,0,1,5,620000,996143.7,1120715.5,5847.313,296,5,22.4,2,6.0,1920,103,620000,"40.441599999999994,-3.6703277777777776",40.441599999999994,-3.6703277777777776
13.0,Arganzuela,2,Acacias,22,0,Estudio,2,0.0,4.0,1,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28005,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'16.53'' N ,3º42'12.73'' W  ,36069,217,15,4,9,0,4,186,27431,2.31,23071,17,13,1151,633,494,969,454,547811,0,0,0,1,3,130000,443366.2,201354.55,4985.952,199,2,6.5,1,3.0,3701,52,130000,"40.40459166666667,-3.703536111111111",40.40459166666667,-3.703536111111111
490.0,Centro,1,Universidad,15,0,Piso,2,1.0,2.0,4,6,0,1,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28015,Madera,0,0,0,0,1,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783,613,30,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,1,4,2400000,724757.8,870158.06,6883.6953,210,10,49.0,2,4.0,3240,325,2400000,"40.425805555555556,-3.7085333333333335",40.425805555555556,-3.7085333333333335
100.0,Tetuán,6,Cuatro Caminos,62,0,Piso,2,0.0,0.0,3,2,0,0,0,1,10_30,0,Desconocido,0,0,2,0,0,0,4,28020,Madera,0,0,0,0,0,Normal,Desconocido,0,0,40º27'24.65'' N ,3º42'5.69'' W   ,34753,416,20,6,12,0,0,166,22890,2.34,25992,70,28,1337,589,375,1502,538,301635,2,0,6,1,4,635000,673395.56,576069.7,5562.1284,178,5,20.0,1,7.0,4341,103,635000,"40.45684722222222,-3.7015805555555557",40.45684722222222,-3.7015805555555557
34.0,Centro,1,Palacio,11,0,Piso,2,0.0,2.0,1,2,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'37.23'' N ,3º42'42.73'' W  ,23501,258,33,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,310000,862438.4,870158.06,6941.3525,210,3,11.333333,0,3.0,3240,211,310000,"40.41034166666667,-3.7118694444444444",40.41034166666667,-3.7118694444444444
133.0,Centro,1,Universidad,15,3,Piso,1,0.0,5.0,3,2,0,0,0,1,mas_50,0,lujo,0,0,1,0,0,0,1,28015,Desconocido,1,0,0,0,0,Normal,Desconocido,0,3,40º25'32.9'' N  ,3º42'30.72'' W  ,32783,613,30,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,860000,724757.8,870158.06,6883.6953,210,5,26.6,0,6.0,3240,325,860000,"40.425805555555556,-3.7085333333333335",40.425805555555556,-3.7085333333333335
540.0,Fuencarral-El Pardo,8,El Pardo,81,3,Chalet,0,0.0,0.0,7,7,0,1,1,1,10_30,0,Desconocido,0,0,1,2,0,0,1,28048,Madera,1,0,0,0,0,Desconocido,Desconocido,0,3,40º31'25.35'' N ,3º46'45.77'' W  ,3421,24,0,3,14,2,5,448,28798,2.67,23923,53,48,197,95,148,121,99,2811379,0,2,0,1,5,1450000,927526.2,2163275.8,3840.5605,469,14,38.57143,5,6.0,660,187,1450000,"40.52370833333333,-3.7793805555555555",40.52370833333333,-3.7793805555555555
107.0,Centro,1,Universidad,15,0,Piso,4,1.0,3.0,3,3,1,1,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28015,Desconocido,0,0,1,0,1,Normal,Equipada,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783,613,30,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,1,3,0,0,4,839000,724757.8,870158.06,6883.6953,210,6,17.833334,1,6.0,3240,325,839000,"40.425805555555556,-3.7085333333333335",40.425805555555556,-3.7085333333333335
68.0,Carabanchel,11,Opañel,112,0,Piso,4,0.0,0.0,3,1,0,0,0,1,10_30,0,económico,0,0,1,0,0,0,1,28019,Desconocido,0,0,0,0,0,Desconocido,Independiente,0,0,40º23'38.38'' N ,3º43'11.59'' W  ,33883,351,47,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,1,0,0,1,2,349000,247852.39,220952.16,2737.0203,305,4,17.0,1,3.0,3422,63,349000,"40.393994444444445,-3.7198861111111112",40.393994444444445,-3.7198861111111112
238.0,Salamanca,4,Recoletos,41,0,Piso,5,0.0,1.0,4,4,1,0,1,1,mas_50,0,Desconocido,0,0,2,0,0,0,4,28001,Madera,0,0,0,0,0,Normal,Desconocido,1,0,40º25'19.05'' N ,3º40'53.05'' W  ,15444,243,8,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,2,0,1,5,3750000,2479820.2,1769842.4,11784.251,205,8,29.75,2,8.0,7681,262,3750000,"40.42195833333333,-3.6814027777777776",40.42195833333333,-3.6814027777777776
48.0,Tetuán,6,Bellas Vistas,61,0,Piso,0,0.0,4.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28039,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'59.26'' N ,3º42'25.98'' W  ,29355,230,5,6,12,0,0,166,22890,2.34,25992,70,28,1337,589,375,1502,538,301635,0,0,0,1,3,229000,498727.97,576069.7,5159.811,178,4,12.0,1,3.0,4341,64,229000,"40.44979444444444,-3.707216666666667",40.44979444444444,-3.707216666666667
346.0,Centro,1,Sol,16,0,Atico,0,0.0,22.0,5,4,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164,123,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,1450000,908933.5,1160168.1,6600.1484,210,9,38.444443,0,3.0,3240,266,1450000,"40.41889722222222,-3.7039444444444447",40.41889722222222,-3.7039444444444447
51.0,Tetuán,6,Berruguete,66,0,Piso,0,0.0,2.0,1,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28039,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'35.2'' N  ,3º41'58.58'' W  ,25694,269,34,6,12,0,0,166,22890,2.34,25992,70,28,1337,589,375,1502,538,301635,0,0,0,1,2,219000,271995.72,576069.7,4099.597,178,2,25.5,1,3.0,4341,49,219000,"40.45977777777778,-3.699605555555556",40.45977777777778,-3.699605555555556
50.0,Centro,1,Palacio,11,1,Piso,2,0.0,4.0,2,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28013,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,1,40º24'37.23'' N ,3º42'42.73'' W  ,23501,258,33,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,267000,862438.4,870158.06,6941.3525,210,3,16.666666,0,4.0,3240,211,267000,"40.41034166666667,-3.7118694444444444",40.41034166666667,-3.7118694444444444
70.0,Retiro,3,Adelfas,32,0,Piso,2,1.0,2.0,2,1,0,1,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28007,Madera,0,0,0,0,0,Normal,Amueblada,0,0,40º24'7.29'' N  ,3º40'23.31'' W  ,18832,117,1,4,8,0,0,138,33396,2.39,16179,10,13,408,160,169,349,164,1427833,0,2,0,1,3,365000,552521.75,1325221.9,5544.5024,146,3,23.333334,2,5.0,1250,23,365000,"40.402025,-3.6731416666666665",40.402025,-3.6731416666666665
77.0,Salamanca,4,Goya,42,0,Piso,4,0.0,3.0,2,2,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477,478,4,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,1,5,799000,1480537.9,1769842.4,10122.084,205,4,19.25,1,3.0,7681,346,799000,"40.42269722222222,-3.6800083333333333",40.42269722222222,-3.6800083333333333
150.0,Salamanca,4,Lista,45,0,Piso,0,1.0,2.0,3,3,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,1,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'54.02'' N ,3º40'23.99'' W  ,20969,247,2,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,0,5,1649000,1352493.4,1769842.4,9809.669,205,6,25.0,0,5.0,7681,166,1649000,"40.43167222222222,-3.6733305555555553",40.43167222222222,-3.6733305555555553
106.0,Centro,1,Universidad,15,0,Piso,2,0.0,3.0,3,3,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783,613,30,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,839000,724757.8,870158.06,6883.6953,210,6,17.666666,0,3.0,3240,325,839000,"40.425805555555556,-3.7085333333333335",40.425805555555556,-3.7085333333333335
102.0,Centro,1,Sol,16,0,Piso,0,0.0,2.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164,123,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,269000,908933.5,870158.06,6600.1484,210,4,25.5,0,3.0,3240,266,269000,"40.41889722222222,-3.7039444444444447",40.41889722222222,-3.7039444444444447
72.0,Salamanca,4,Fuente Del Berro,43,0,Piso,2,0.0,7.0,2,1,0,1,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28028,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'17.43'' N ,3º39'58.0'' W   ,20929,255,1,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,1,4,519000,697932.44,1769842.4,6018.061,205,3,24.0,2,3.0,7681,74,519000,"40.42150833333333,-3.666111111111111",40.42150833333333,-3.666111111111111
56.0,Carabanchel,11,Puerta Bonita,115,0,Piso,0,0.0,3.0,3,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28025,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'31.78'' N ,3º44'6.01'' W   ,36798,400,44,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,0,0,0,1,1,165000,203148.19,220952.16,2684.6013,305,4,14.0,1,3.0,3422,67,165000,"40.37549444444444,-3.735002777777778",40.37549444444444,-3.735002777777778
383.0,Ciudad Lineal,15,Atalaya,158,0,Piso,2,0.0,3.0,5,5,0,0,0,1,30_50,0,lujo,0,0,1,0,0,0,1,28027,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º27'49.18'' N ,3º39'51.68'' W  ,1622,17,1,5,14,1,0,272,22440,2.46,28853,62,46,1211,517,459,1049,556,572705,1,0,0,1,5,1700000,1813750.0,382082.53,5187.701,287,10,38.3,1,3.0,3792,8,1700000,"40.463661111111115,-3.6643555555555554",40.463661111111115,-3.6643555555555554
117.0,Carabanchel,11,San Isidro,113,0,Atico,0,0.0,6.0,2,2,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28019,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'32.09'' N ,3º44'9.38'' W   ,40368,427,46,3,16,0,0,289,15239,2.66,28825,139,57,1332,483,298,854,455,1560282,0,0,0,1,2,495000,297122.66,355687.5,2726.5376,305,4,29.25,1,3.0,3422,53,495000,"40.392247222222224,-3.735938888888889",40.392247222222224,-3.735938888888889
390.0,Centro,1,Cortes,13,0,Casa,0,0.0,0.0,7,5,1,1,0,0,Desconocido,2,lujo,0,1,1,0,0,0,1,28014,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'44.8'' N  ,3º41'37.98'' W  ,10816,180,0,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,5,1675000,984085.9,678202.44,6772.3047,210,12,32.5,4,3.0,3240,145,1675000,"40.412444444444446,-3.6938833333333334",40.412444444444446,-3.6938833333333334
54.0,Salamanca,4,Goya,42,0,Piso,2,0.0,2.0,1,1,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477,478,4,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,1,5,350000,1480537.9,1769842.4,10122.084,205,2,27.0,1,3.0,7681,346,350000,"40.42269722222222,-3.6800083333333333",40.42269722222222,-3.6800083333333333
229.0,Salamanca,4,Lista,45,0,Piso,0,1.0,2.0,3,4,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'54.02'' N ,3º40'23.99'' W  ,20969,247,2,6,18,0,1,186,38751,2.28,24741,11,30,2470,1051,928,2315,917,333527,0,0,0,1,5,2239000,1352493.4,1769842.4,9809.669,205,7,32.714287,1,4.0,7681,166,2239000,"40.43167222222222,-3.6733305555555553",40.43167222222222,-3.6733305555555553
84.0,Centro,1,Embajadores,12,0,Piso,2,0.0,2.0,3,1,0,0,0,0,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28012,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'36.91'' N ,3º42'16.42'' W  ,46204,750,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,3,293000,474367.94,870158.06,5945.187,210,4,21.0,0,2.0,3240,205,293000,"40.41025277777778,-3.7045611111111114",40.41025277777778,-3.7045611111111114
99.0,Hortaleza,16,Canillas,163,2,Piso,1,0.0,3.0,3,1,0,1,1,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28043,Gres,1,0,0,0,0,Desconocido,Desconocido,0,2,40º28'7.23'' N  ,3º37'53.72'' W  ,39786,321,10,2,9,6,1,325,29047,2.65,19312,38,32,1114,603,596,1135,486,1758173,2,0,0,1,4,335000,668047.6,481471.5,4408.8623,341,4,24.75,3,5.0,3934,63,335000,"40.468675000000005,-3.631588888888889",40.468675000000005,-3.631588888888889
50.0,Centro,1,Palacio,11,0,Piso,0,0.0,2.0,2,1,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28013,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'37.23'' N ,3º42'42.73'' W  ,23501,258,33,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,4,165000,862438.4,870158.06,6941.3525,210,3,16.666666,0,3.0,3240,211,165000,"40.41034166666667,-3.7118694444444444",40.41034166666667,-3.7118694444444444
314.0,Chamartín,5,El Viso,51,0,Piso,0,1.0,2.0,6,5,0,0,1,1,mas_50,0,lujo,0,0,1,0,0,0,1,28002,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º26'53.58'' N ,3º41'6.87'' W   ,17274,184,6,7,20,0,1,275,42678,2.45,20435,32,45,693,274,228,505,220,214209,0,0,0,1,5,1820000,2036813.5,1120715.5,8183.374,296,11,28.545454,2,4.0,1920,116,1820000,"40.44821666666666,-3.6852416666666667",40.44821666666666,-3.6852416666666667
72.0,Centro,1,Embajadores,12,0,Piso,1,0.0,0.0,3,1,0,0,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28012,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'36.91'' N ,3º42'16.42'' W  ,46204,750,9,7,27,0,2,181,27030,1.99,34155,43,48,1208,1054,137,582,259,223280,0,0,0,0,3,308000,474367.94,870158.06,5945.187,210,4,18.0,0,4.0,3240,205,308000,"40.41025277777778,-3.7045611111111114",40.41025277777778,-3.7045611111111114
79.0,Villaverde,17,Los Rosales,175,3,Piso,4,0.0,2.0,2,1,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28021,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º21'42.15'' N ,3º41'45.9'' W   ,34827,9,1,1,4,0,5,193,13604,2.82,14009,78,28,139,64,45,79,54,711123,0,0,0,1,1,165000,175014.0,167689.4,2112.9834,202,3,26.333334,1,6.0,381,50,165000,"40.36170833333333,-3.6960833333333336",40.36170833333333,-3.6960833333333336
