m2_constr;letra_ce;estado;amueblado;planta;dormitorios;banos;balcon;terraza;trastero;ascensor;jardin;cancha_tenis;chimenea;exterior;piscina;porton_electrico;videoportero;armarios;certificado_energetico;puerta_seguridad;orientacion_este;orientacion_oeste;orientacion_sur;orientacion_norte;letra_emisiones;num_personas;total_transacciones;viv_nuevas_transacciones;lineas_metro;salidas_metro;estaciones_metroligero;estaciones_cercanias;estacion_bus_urbano;renta_bruta_media_por_persona;habitantes;tamano_medio_del_hogar;tam_hogar;hog_con_10;hog_con_15_y_más;comercio_serviciosminoristas;hosteleria_restauracion;salud_bienestar_educacion;servicios_profesionales;cultura_entretenimiento;m2_areasverdes;ins_comunitaria;energia;eficiencia_carpinteria;num_garajes;cod_barrio_group;precio_mean_b;total_estaciones;habitaciones;atrib_lujo;atrib;serv_barrio;url;cod_barrio;cod_distrito;codigo_postal;target
0.012048192;0;-0.5;0.0;0.0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.061279204;-0.21576764;0.6666667;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.0;0.02924958;0.0;0.0;-1;-0.5;0.0;https://www.indomio.es/anuncios/95853935/;11;1;28013;0.4135514
0.16867469;0;0.5;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.9004213;-0.7759336;-0.060606062;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.0;0.073753946;0.0;0.6666667;-1;-0.5;0.0;https://www.pisos.com/comprar/piso-sol_barrio28012-46669665346_100500/;16;1;28013;0.60046726
1.0722891;4;0.5;0.0;2.0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0.94889754;1.0165975;1.8181819;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.0;-0.008092102;-0.047169812;0.6666667;1;2.0;1.7928946;https://www.indomio.es/anuncios/96435473/;44;4;28028;0.56658876
1.1927711;0;-0.5;0.0;2.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.94889754;1.0165975;1.8181819;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.0;-0.008092102;-0.047169812;0.6666667;0;-0.5;1.7928946;https://www.pisos.com/comprar/piso-guindalera28028-43378550518_100500/;44;4;28028;1.3726635
0.036144577;0;-0.5;0.0;0.0;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;-0.9004213;-0.7759336;-0.060606062;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.0;0.073753946;0.0;0.0;-1;0.0;0.0;https://www.pisosmadrid.com.es/propiedad/3935749-piso-en-venta-en-arganzuela-madrid;16;1;28013;0.099299066
-0.036144577;0;-0.5;0.0;-0.5;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.20200251;-0.22821577;-0.3030303;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.0;-0.0874972;-0.047169812;0.0;0;-0.5;1.7928946;https://www.pisos.com/comprar/piso-fuente_del_berro28028-45874732170_100500/;43;4;28028;0.028037382
1.2409638;0;0.5;0.0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.68785906;-0.8547718;0.6666667;-1.0;-0.90909094;0;0.5;-0.3888889;0.0055341953;-1.6533115;0.6857143;-2.3814445;-0.9756098;-1.6;-1.0087281;-0.31402832;-0.3977591;-0.10631896;-1.0297619;1.0621114;0;0;0;0;-0.33333334;-0.1267609;-0.5471698;0.33333334;0;-0.5;-0.7028664;https://www.pisos.com/comprar/atico-timon28042-43368167377_100500/;214;21;28042;0.20327103
-0.4698795;3;0.0;0.0;-1.0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0.10712918;-0.5560166;0.18181819;-1.0;-1.0909091;0;0.5;0.0;-0.7892928;-0.05035432;1.1714286;-1.3373723;0.8292683;-0.65;0.35785535;-0.03088803;0.0;0.06118355;0.110119045;0.02135751;0;0;0;0;-1.0;-0.57290345;-0.16981132;0.0;0;1.0;0.107791685;https://www.indomio.es/anuncios/96835463/;125;12;28026;-0.33878505
-0.33734939;0;-0.5;0.0;0.5;-2;-1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0.624063;0.30290458;0.969697;0.25;0.36363637;0;0.0;0.8240741;0.91156936;-0.015433361;0.17142858;-0.51152295;-0.2682927;0.3;-0.6421446;-0.4054054;-0.1092437;-0.12337011;-0.6964286;-0.20408913;0;2;0;0;0.33333334;0.22957766;0.8113208;-0.6666667;1;0.0;-0.5329027;https://www.pisos.com/comprar/piso-chamartin_prosperidad28043-37579893438_102100/;52;5;28002;-0.088785045
-0.10843374;3;-0.5;0.0;0.0;0;-1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0.24325655;0.041493777;-0.24242425;-0.75;-0.54545456;0;-0.5;0.8240741;-0.42304555;0.26432613;0.6857143;-0.95402706;0.024390243;-0.65;0.3690773;0.19305019;0.31932774;0.2006018;0.29166666;0.38155508;0;0;0;0;-0.6666667;-0.43237132;0.7075472;0.0;1;1.0;0.30843762;https://www.indomio.es/anuncios/96886875/;207;20;28037;-0.2406542
-0.18072289;0;-0.5;1.0;1.5;-1;-1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1.4579526;0.28630707;1.0;-0.75;-0.54545456;2;2.0;1.1203704;-0.56874055;1.634812;0.2857143;0.6368496;0.9512195;-0.4;0.018703243;-0.115830116;0.27731094;0.0;0.20535715;0.42051956;0;2;0;0;-1.0;-0.5393303;1.0754716;-0.33333334;2;0.0;-0.00040371416;https://www.pisos.com/comprar/piso-las_aguilas28024-48365443992_100500/;107;10;28044;-0.3271028
-0.27710843;0;0.5;1.0;0.0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.19981398;-0.2614108;-0.27272728;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;0.5331793;-0.047169812;0.0;0;0.0;1.7928946;https://www.pisos.com/comprar/piso-lista_barrio28006-45928540109_108900/;45;4;28006;0.23831776
0.7108434;3;0.5;0.0;0.0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;3;-0.3502763;0.05394191;-0.33333334;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.33333334;0.5467249;0.0;1.0;0;2.0;0.0;https://www.pisos.com/comprar/piso-justicia_chueca28004-46694875680_100500/;14;1;28004;0.9053738
-0.60240966;0;-0.5;0.0;1.0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25901407;-0.33195022;-0.18181819;0.0;-0.36363637;0;-0.5;-0.18518518;-0.24117441;0.24359499;-0.14285715;0.14861012;0.6585366;-0.55;0.16084789;0.0;0.30252102;0.8766299;0.25;-0.1385938;0;0;0;0;-0.33333334;-0.2804534;-0.3018868;0.0;0;-0.5;0.4444893;https://www.pisos.com/comprar/piso-bellas_vistas28039-44242967986_100500/;61;6;28039;-0.28738317
-0.30120483;0;-0.5;0.0;2.0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.7553209;-0.5394191;-0.33333334;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.33333334;0.20286635;0.0;0.0;-1;-0.5;0.0;https://www.pisosmadrid.com.es/propiedad/4063265-piso-en-venta-en-centro-madrid;13;1;28014;0.3084112
-0.036144577;0;-0.5;0.0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.27385893;-0.33333334;0.75;0.54545456;0;-0.5;-0.32407406;0.5769544;-0.12772554;-0.51428574;0.107745305;-0.5365854;0.0;0.90024936;0.67824966;2.162465;1.2858576;1.3422619;-0.34982345;0;0;0;0;0.33333334;0.32499233;-0.3490566;0.33333334;0;-0.5;1.4775939;https://www.pisos.com/comprar/piso-trafalgar28010-45910679924_101800/;73;7;28010;0.40303737
0.8674699;0;-0.5;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7215079;0.10788382;1.7272727;-1.25;-1.0909091;0;2.0;0.06481481;-0.78212744;0.22717361;1.2285714;-1.2748872;0.85365856;-0.55;-1.3329177;-0.6756757;-0.62184876;-0.55065197;-1.1904762;0.16817549;0;0;0;0;-1.0;-0.5875174;-0.0754717;0.33333334;0;-0.5;-1.1542188;https://www.indomio.es/anuncios/96338789/;174;17;28021;-0.2161215
0.5903614;0;1.0;0.0;2.0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;-0.008480604;-0.51452285;0.45454547;0.25;0.36363637;0;0.0;0.8240741;0.91156936;-0.015433361;0.17142858;-0.51152295;-0.2682927;0.3;-0.6421446;-0.4054054;-0.1092437;-0.12337011;-0.6964286;-0.20408913;0;0;0;0;0.33333334;0.6970375;0.8113208;0.6666667;0;0.0;-0.5329027;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-enrique-jardiel-poncela-nueva-espana-chamartin-madrid-madrid-RP2392022107171;55;5;28016;0.2745327
-0.38554215;0;-0.5;0.0;0.0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.55435795;0.43983403;0.27272728;0.0;-0.36363637;0;-0.5;-0.18518518;-0.24117441;0.24359499;-0.14285715;0.14861012;0.6585366;-0.55;0.16084789;0.0;0.30252102;0.8766299;0.25;-0.1385938;0;0;0;-1;0.0;-0.0392715;-0.3018868;-0.33333334;-1;-0.5;0.4444893;https://www.pisosmadrid.com.es/propiedad/3890819-piso-en-venta-en-orense-madrid;62;6;28020;0.00817757
0.40963855;0;0.5;0.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.2656891;0.69709545;-0.21212122;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;0.69188374;-0.047169812;0.6666667;0;0.0;1.7928946;https://www.pisos.com/comprar/piso-goya28009-43344084485_996542/;42;4;28001;0.55490655
-0.6987952;2;-0.5;1.0;0.5;-2;-1;0;0;0;-1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0.626361;-0.38589212;0.121212125;-0.5;-0.6363636;0;1.5;0.0;0.023360131;0.12949714;-0.22857143;-0.19838442;-0.63414633;-1.3;-0.07107232;0.056628056;0.63585436;0.34202608;0.0;0.045829713;0;0;0;0;-0.33333334;-0.34218735;-0.10377359;-0.6666667;0;0.5;0.18611224;https://www.indomio.es/anuncios/96888935/;22;2;28005;-0.33411214
-0.56626505;0;-0.5;0.0;0.0;-1;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.4005034;1.1991701;1.7272727;-0.25;-0.18181819;1;-0.5;0.7962963;-0.26738903;1.2715148;0.2;0.48847708;0.46341464;0.35;0.0037406483;-0.09266409;0.53781515;0.4222668;0.30357143;0.06447954;0;0;0;0;-0.6666667;-0.50974405;0.7264151;-0.33333334;0;0.0;0.22285022;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-pablo-lafargue-ventas-ciudad-lineal-madrid-madrid-RP162023109116;151;15;28027;-0.35747662
-0.79518074;0;-0.5;0.0;0.0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44657218;1.2572614;0.57575756;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.0;-0.015428565;0.0;-0.33333334;-1;-0.5;0.0;https://www.indomio.es/anuncios/96693481/;15;1;28015;-0.2161215
-0.55421686;0;0.5;1.0;-0.5;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0.8642556;0.45228216;2.909091;-1.25;-1.0;0;0.0;-0.25925925;-0.5641384;-0.48039317;0.62857145;-1.469589;-0.3902439;-1.4;-1.5062344;-0.75804377;-0.7478992;-0.62988967;-1.3511904;1.6442064;0;0;0;0;-1.0;-0.53766394;-0.43396226;-0.33333334;0;0.5;-1.308034;https://www.pisos.com/comprar/piso-casco_historico_de_vallecas28031-39169651748_101800/;181;18;28031;-0.35163552
-0.4939759;0;0.5;0.0;0.5;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.1599277;-1.186722;-0.33333334;-0.75;-0.18181819;2;2.0;2.425926;0.10299429;1.7501533;0.8;-0.09717272;0.24390244;0.45;-1.2605985;-0.63577867;-0.33333334;-0.50852555;-1.0565476;1.7415892;0;0;0;0;0.33333334;0.17905733;2.4433963;-0.33333334;0;-0.5;-1.0415826;https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-48341717043_100200/;81;8;28048;-0.3563084
2.4096386;0;0.5;0.0;1.0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.09093396;-0.20746888;-0.24242425;0.75;0.54545456;0;-0.5;-0.32407406;0.5769544;-0.12772554;-0.51428574;0.107745305;-0.5365854;0.0;0.90024936;0.67824966;2.162465;1.2858576;1.3422619;-0.34982345;0;0;0;0;0.0;0.04640658;-0.3490566;1.6666666;0;-0.5;1.4775939;https://www.pisos.com/comprar/piso-gaztambide28015-45896462314_100500/;71;7;28015;2.9439251
-0.57831323;0;0.5;0.0;0.0;-2;-1;1;1;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10712918;-0.5560166;0.18181819;-1.0;-1.0909091;0;0.5;0.0;-0.7892928;-0.05035432;1.1714286;-1.3373723;0.8292683;-0.65;0.35785535;-0.03088803;0.0;0.06118355;0.110119045;0.02135751;0;0;0;0;-1.0;-0.57290345;-0.16981132;-0.6666667;1;-0.5;0.107791685;https://www.indomio.es/anuncios/96364733/;125;12;28026;-0.39719626
0.38554215;0;0.5;0.0;1.0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.9004213;-0.7759336;-0.060606062;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.0;0.073753946;0.0;0.6666667;-1;0.0;0.0;https://www.indomio.es/anuncios/90717664/;16;1;28013;0.2978972
-0.060240965;1;1.0;0.0;0.0;0;-1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0.50675714;0.17012449;1.0909091;-0.75;0.0;0;-0.5;0.9537037;-0.68688107;1.9868664;0.7714286;0.48515087;2.3414633;0.9;0.15461347;-0.13642214;0.086834736;0.22668004;0.0029761905;0.8043258;0;0;0;-1;-0.6666667;-0.52034;0.8962264;0.0;-1;0.5;0.07347598;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-tinamus-opanel-carabanchel-madrid-madrid-RP2412022105693;112;11;28019;-0.31074765
3.5060241;0;-0.5;0.0;-1.0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.20200251;-0.22821577;-0.3030303;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.0;-0.0874972;-0.047169812;2.3333333;0;-0.5;1.7928946;https://www.pisos.com/comprar/chalet-fuente_del_berro28027-43424434239_102100/;43;4;28028;1.3084112
1.0963856;0;2.0;0.0;0.0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.6485747;-0.8921162;0.121212125;0.0;-0.18181819;1;1.0;1.5277778;0.55703133;-0.40789384;0.54285717;-1.188287;-0.41463414;1.0;-0.84289277;-0.5006435;-0.08963586;-0.28184554;-0.73511904;14.544651;0;0;0;0;0.0;0.30554938;1.5;1.3333334;0;-0.5;-0.6939847;https://www.indomio.es/anuncios/90358641/;91;9;28011;1.1857476
0.5421687;4;-0.5;0.0;3.5;-1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;-0.26087433;-0.42323652;0.75757575;0.75;0.54545456;0;-0.5;-0.32407406;0.5769544;-0.12772554;-0.51428574;0.107745305;-0.5365854;0.0;0.90024936;0.67824966;2.162465;1.2858576;1.3422619;-0.34982345;0;0;0;0;0.33333334;0.17322186;-0.3490566;0.0;1;1.5;1.4775939;https://www.indomio.es/anuncios/94609713/;76;7;28003;0.58528036
0.62650603;0;-0.5;0.0;-0.5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2656891;0.69709545;-0.21212122;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;0.69188374;-0.047169812;0.6666667;0;-0.5;1.7928946;https://www.pisos.com/comprar/piso-goya28009-45002110915_101800/;42;4;28001;0.93457943
0.084337346;5;0.5;0.0;0.0;-1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;-0.9298572;-1.0373445;-0.3030303;-1.0;-0.90909094;0;0.5;-0.3888889;0.0055341953;-1.6533115;0.6857143;-2.3814445;-0.9756098;-1.6;-1.0087281;-0.31402832;-0.3977591;-0.10631896;-1.0297619;1.0621114;0;0;0;0;0.0;0.0797668;-0.5471698;0.0;1;2.0;-0.7028664;https://www.indomio.es/anuncios/92628667/;215;21;28042;0.023364486
0.26506025;4;-0.5;0.0;0.0;-1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;4;-0.6661925;-0.7427386;-0.09090909;-0.25;-0.18181819;1;-0.5;0.7962963;-0.26738903;1.2715148;0.2;0.48847708;0.46341464;0.35;0.0037406483;-0.09266409;0.53781515;0.4222668;0.30357143;0.06447954;0;0;0;0;0.0;0.0;0.7264151;0.0;1;2.0;0.22285022;https://www.indomio.es/anuncios/96311087/;156;15;28043;0.0058411215
0.42168674;0;1.0;0.0;1.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-0.26087433;-0.42323652;0.75757575;0.75;0.54545456;0;-0.5;-0.32407406;0.5769544;-0.12772554;-0.51428574;0.107745305;-0.5365854;0.0;0.90024936;0.67824966;2.162465;1.2858576;1.3422619;-0.34982345;2;0;0;0;0.33333334;0.17322186;-0.3490566;0.6666667;0;-0.5;1.4775939;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-cea-bermudez-vallehermoso-chamberi-madrid-madrid-RP181202192458;76;7;28003;0.12850468
-0.45783132;2;0.5;0.0;-0.5;-2;-1;0;0;1;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2.1959841;1.0414938;5.242424;-0.75;-0.18181819;2;2.0;2.425926;0.10299429;1.7501533;0.8;-0.09717272;0.24390244;0.45;-1.2605985;-0.63577867;-0.33333334;-0.50852555;-1.0565476;1.7415892;0;0;0;0;-0.33333334;-0.22629893;2.4433963;-0.6666667;3;1.0;-1.0415826;https://www.indomio.es/anuncios/92694593/;86;8;28034;-0.19859813
1.5903615;0;0.5;0.0;0.5;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.97368276;-0.9460581;-0.33333334;-0.5;-0.72727275;0;-0.5;-0.44444445;0.37084934;-0.47328973;0.0;-1.0171062;-0.80487806;-1.3;-0.99750626;-0.55212355;-0.27450982;-0.27983952;-0.8630952;0.7051014;0;0;0;0;0.33333334;2.2025118;-0.6037736;0.33333334;0;-0.5;-0.8033912;https://www.indomio.es/anuncios/96749893/;35;3;28014;2.599299
37.975903;3;0.5;1.0;-1.0;6;10;0;1;1;0;0;0;0;0;2;0;0;0;1;0;0;1;0;0;3;-0.45176998;-0.8340249;-0.09090909;0.0;-0.18181819;1;1.0;1.5277778;0.55703133;-0.40789384;0.54285717;-1.188287;-0.41463414;1.0;-0.84289277;-0.5006435;-0.08963586;-0.28184554;-0.73511904;14.544651;0;2;0;0;0.33333334;0.6849755;1.5;5.6666665;4;1.5;-0.6939847;https://www.pisos.com/comprar/chalet-ciudad_universitaria28035-41701368068_101800/;93;9;28040;12.879673
-0.21686748;0;-0.5;0.0;3.0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.37473327;0.004149378;0.030303031;0.25;0.36363637;0;0.0;0.8240741;0.91156936;-0.015433361;0.17142858;-0.51152295;-0.2682927;0.3;-0.6421446;-0.4054054;-0.1092437;-0.12337011;-0.6964286;-0.20408913;0;0;0;0;0.33333334;0.751341;0.8113208;-0.33333334;0;-0.5;-0.5329027;https://www.pisos.com/comprar/apartamento-chamartin_hispanoamerica28036-5079385422_100100/;54;5;28016;0.14602686
0.6506024;5;-0.5;1.0;0.0;-1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;-0.5021065;-0.2780083;-0.09090909;0.0;0.18181819;0;0.0;0.0;0.6828032;0.0;-0.31428573;0.0;-0.7804878;-0.45;1.5735661;0.5945946;1.8515406;1.6920762;1.3779762;-0.114701584;0;0;0;0;0.33333334;1.6779953;-0.047169812;0.0;1;2.5;1.7928946;https://www.indomio.es/anuncios/96438997/;41;4;28001;1.5350467
0.036144577;0;0.5;1.0;0.0;-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.9004213;-0.7759336;-0.060606062;0.25;1.0;0;0.5;-0.046296295;0.0;-0.10246321;-1.1428572;1.1183178;0.0;0.45;0.0;0.5984556;-0.36414567;-0.046138417;-0.58035713;-0.19729364;0;0;0;-1;0.0;0.073753946;0.0;0.0;-1;-0.5;0.0;https://www.indomio.es/anuncios/95383573/;16;1;28013;0.36682242
-0.4939759;3;0.5;1.0;-0.5;-1;-1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;3;0.22673306;0.19917013;-0.060606062;-0.75;-0.54545456;0;-0.5;0.8240741;-0.42304555;0.26432613;0.6857143;-0.95402706;0.024390243;-0.65;0.3690773;0.19305019;0.31932774;0.2006018;0.29166666;0.38155508;0;2;0;0;-0.33333334;-0.42335695;0.7075472;-0.33333334;1;2.0;0.30843762;https://www.pisos.com/comprar/piso-san_blas_simancas28037-46678930701_100500/;201;20;28037;-0.36214954
-0.40963855;0;0.5;0.0;1.0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38682497;0.029045643;0.27272728;-0.75;0.0;0;-0.5;0.9537037;-0.68688107;1.9868664;0.7714286;0.48515087;2.3414633;0.9;0.15461347;-0.13642214;0.086834736;0.22668004;0.0029761905;0.8043258;0;0;0;-1;-1.0;-0.54258084;0.8962264;0.0;-1;-0.5;0.07347598;https://www.pisos.com/comprar/piso-abrantes28025-45082874331_100200/;117;11;28041;-0.33878505
1.1084337;0;0.5;1.0;1.5;0;1;0;1;0;0;1;0;0;1;1;0;0;3;0;0;0;0;0;1;0;0.624063;0.30290458;0.969697;0.25;0.36363637;0;0.0;0.8240741;0.91156936;-0.015433361;0.17142858;-0.51152295;-0.2682927;0.3;-0.6421446;-0.4054054;-0.1092437;-0.12337011;-0.6964286;-0.20408913;0;0;6;0;0.33333334;0.22957766;0.8113208;0.6666667;3;2.0;-0.5329027;https://www.pisos.com/comprar/atico-chamartin_prosperidad28002-48430960873_996542/;52;5;28002;1.5478972
-0.42168674;0;0.5;1.0;0.0;-1;-1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.624063;0.30290458;0.969697;0.25;0.36363637;0;0.0;0.8240741;0.91156936;-0.015433361;0.17142858;-0.51152295;-0.2682927;0.3;-0.6421446;-0.4054054;-0.1092437;-0.12337011;-0.6964286;-0.20408913;0;2;6;0;0.33333334;0.22957766;0.8113208;-0.33333334;0;1.0;-0.5329027;https://www.pisos.com/comprar/piso-chamartin_prosperidad28002-47510683179_100500/;52;5;28002;-0.12850468
-0.44578314;5;-0.5;1.0;0.5;-2;-1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;-1.0121465;-1.1618258;-0.27272728;-0.75;-0.54545456;2;2.0;1.1203704;-0.56874055;1.634812;0.2857143;0.6368496;0.9512195;-0.4;0.018703243;-0.115830116;0.27731094;0.0;0.20535715;0.42051956;0;0;0;0;-0.6666667;-0.48096442;1.0754716;-0.6666667;2;2.5;-0.00040371416;https://www.indomio.es/anuncios/96840801/;106;10;28024;-0.2745327
12.072289;0;0.5;0.0;-1.0;3;5;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;-1.1805547;-1.1410788;0.121212125;0.0;-0.18181819;1;1.0;1.5277778;0.55703133;-0.40789384;0.54285717;-1.188287;-0.41463414;1.0;-0.84289277;-0.5006435;-0.08963586;-0.28184554;-0.73511904;14.544651;0;0;6;0;0.33333334;1.861439;1.5;3.0;3;-0.5;-0.6939847;https://www.pisos.com/comprar/chalet-moncloa_aravaca_el_plantio-34167213391_100500/;96;9;28023;3.3002336
-0.18072289;3;0.5;0.0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0.22541992;-0.008298756;1.3636364;-1.25;-0.8181818;0;1.0;1.1574074;-0.7966911;1.6336366;0.7714286;0.16239011;1.9512196;0.55;-0.978803;-0.5817246;-0.49579832;-0.44032097;-0.83630955;0.80270636;0;0;0;0;-1.0;-0.5797608;1.0471698;0.33333334;0;1.0;-0.89947516;https://www.pisos.com/comprar/piso-puente_de_vallecas_portazgo28038-47568592946_100200/;135;13;28018;-0.36915886
-0.22891566;0;-0.5;0.0;0.5;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.17119877;-0.21991701;-0.33333334;-0.5;-0.72727275;0;-0.5;-0.44444445;0.37084934;-0.47328973;0.0;-1.0171062;-0.80487806;-1.3;-0.99750626;-0.55212355;-0.27450982;-0.27983952;-0.8630952;0.7051014;0;0;0;0;0.33333334;0.5647334;-0.6037736;-0.33333334;0;-0.5;-0.8033912;https://www.indomio.es/anuncios/96736121/;34;3;28014;0.2161215
