m2_constr,cod_barrio,estado,amueblado,planta,codigo_postal,certificado_energetico,orientacion_este,orientacion_oeste,orientacion_sur,orientacion_norte,num_personas,total_transacciones,viv_nuevas_transacciones,lineas_metro,renta_bruta_media_por_persona,habitantes,tamano_medio_del_hogar,tam_hogar,hog_con_10,hog_con_15_y_más,m2_areasverdes,ins_comunitaria,energia,eficiencia_carpinteria,cod_barrio_group,tipologia_Atico,tipologia_Casa,tipologia_Chalet,tipologia_Duplex,tipologia_Estudio,tipologia_Piso,antiguedad_Desconocido,ant_10_30,ant_30_50,ant_5_10,ant_mas_50,ant_menos_5,tipo_inmueble_Desconocido,tipo_inmueble_económico,tipo_inmueble_lujo,tipo_inmueble_medio,tipo_inmueble_señorial,clasificacion_aire_Eficiente,clasificacion_aire_Normal,clasificacion_aire_Sin Aire,tipo_suelo_Baldosa,tipo_suelo_Desconocido,tipo_suelo_Gres,tipo_suelo_Madera,tipo_suelo_Otros,tipo_suelo_Piedra,tipo_suelo_Radiante,grupo_cocina_Abierta,grupo_cocina_Amueblada,grupo_cocina_Desconocido,grupo_cocina_Equipada,grupo_cocina_Independiente,grupo_cocina_Isla,grupo_cocina_No amueblada,grupo_cocina_Reformada,grupo_cocina_Sin reforma,total_estaciones,habitaciones,atrib_lujo,atrib,serv_barrio,target
-0.48192772,1.6987952,-0.5,0.0,-0.5,0.86021507,0,0,0,0,0,0.24325655,0.042016808,-0.21212122,-0.75,-0.42304555,0.26432613,0.6857143,-0.95402706,0.024390243,-0.65,0.38155508,0,0,0,-0.6666667,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7075472,0.0,1,-1.0,0.30843762,-0.3213785
-0.6385542,0.73493975,0.5,0.0,-0.5,1.032258,0,0,0,0,0,-0.36893362,-1.2731092,-0.24242425,-1.0,-0.7892928,-0.05035432,1.1714286,-1.3373723,0.8292683,-0.65,0.02135751,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16981132,-0.6666667,0,-0.5,0.107791685,-0.36728972
0.060240965,-0.40963855,-0.5,1.0,0.5,-0.43010753,0,0,0,0,0,-0.31673688,-0.81092435,-0.27272728,-0.5,0.37084934,-0.47328973,0.0,-1.0171062,-0.80487806,-1.3,0.7051014,0,0,0,-0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6037736,-0.33333334,-1,0.0,-0.8033912,-0.11098131
8.819277,-0.14457831,0.5,0.0,-0.5,-0.043010753,1,0,0,0,0,0.37473327,0.004201681,0.060606062,0.25,0.91156936,-0.015433361,0.17142858,-0.51152295,-0.2682927,0.3,-0.20408913,0,0,0,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8113208,-0.6666667,0,1.0,-0.5329027,5.286215
-0.40963855,1.0240964,1.0,0.0,0.0,0.43010753,0,0,0,0,0,1.4005034,1.2142857,1.7575758,-0.25,-0.26738903,1.2715148,0.2,0.48847708,0.46341464,0.35,0.06447954,0,0,0,-0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7264151,0.0,0,0.0,0.22285022,-0.2838785
0.012048192,0.79518074,1.0,0.0,0.0,1.548387,0,0,1,0,0,1.1206981,1.6344538,7.030303,-1.25,-0.7966911,1.6336366,0.7714286,0.16239011,1.9512196,0.55,0.80270636,1,0,0,-1.0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0471698,0.0,0,-0.5,-0.89947516,-0.38317758
-0.5180723,-0.61445785,0.5,0.0,-0.5,-0.086021505,1,0,0,0,0,0.44657218,1.2731092,0.6060606,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6666667,0,0.5,0.0,-0.14602804
7.9036145,0.37349397,-0.5,0.0,-1.0,0.2580645,0,0,0,0,0,0.15451114,-0.46218488,-0.030303031,0.0,0.55703133,-0.40789384,0.54285717,-1.188287,-0.41463414,1.0,14.544651,0,0,0,0.33333334,0,1,0,0,0,-1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.0,2,-0.5,-0.6939847,3.7091122
-0.5421687,0.21686748,1.0,0.0,0.5,0.516129,0,1,0,0,0,1.1483833,0.36134455,3.1818182,-0.75,0.10299429,1.7501533,0.8,-0.09717272,0.24390244,0.45,1.7415892,0,0,0,-0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4433963,-0.33333334,0,0.0,-1.0415826,-0.43925235
2.1566265,0.31325302,-0.5,0.0,0.0,-0.38709676,0,0,0,0,0,-0.0067844833,0.09663866,2.3636363,0.0,0.55703133,-0.40789384,0.54285717,-1.188287,-0.41463414,1.0,14.544651,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.0,0,-0.5,-0.6939847,2.3656542
-0.78313255,0.79518074,-0.5,0.0,0.0,1.548387,1,0,0,0,0,1.1206981,1.6344538,7.030303,-1.25,-0.7966911,1.6336366,0.7714286,0.16239011,1.9512196,0.55,0.80270636,0,0,0,-1.0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0471698,-0.33333334,0,0.0,-0.89947516,-0.432243
-0.072289154,-0.28915662,1.0,0.0,-0.5,-0.68817204,0,0,0,0,0,0.2656891,0.7058824,-0.18181819,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,1,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,-0.6666667,0,-0.5,1.7928946,0.18691589
-0.55421686,1.3855422,0.5,0.0,0.5,0.60215056,0,0,1,1,0,0.8642556,0.4579832,2.939394,-1.25,-0.5641384,-0.48039317,0.62857145,-1.469589,-0.3902439,-1.4,1.6442064,0,2,6,-1.0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-0.43396226,-0.33333334,0,0.0,-1.308034,-0.40654206
-0.16867469,-0.6626506,0.5,0.0,0.0,-0.17204301,0,0,1,0,0,-0.061279204,-0.2184874,0.6969697,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,0.0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.33333334,1,0.0,0.0,0.17523365
0.92771083,-0.62650603,2.0,0.0,-0.5,-0.5591398,0,1,0,0,0,-0.3502763,0.05462185,-0.3030303,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,2,6,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0.0,0.33333334,-1,0.5,0.0,2.1904206
0.15662651,-0.24096386,0.5,1.0,0.0,-0.47311828,0,0,1,0,0,-0.42140394,-0.50840336,-0.21212122,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,0.0,0,0.5,1.7928946,0.67172897
1.2289157,0.072289154,-0.5,0.0,1.0,-0.086021505,0,0,0,0,0,-0.023581551,0.008403362,0.45454547,0.75,0.5769544,-0.12772554,-0.51428574,0.107745305,-0.5365854,0.0,-0.34982345,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3490566,0.6666667,-1,0.0,1.4775939,0.67172897
1.313253,-0.25301206,2.0,0.0,1.0,-0.47311828,0,0,0,1,0,-0.19981398,-0.2647059,-0.24242425,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,2,6,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,1.0,2,1.5,1.7928946,1.5946262
0.12048193,-0.61445785,0.5,0.0,-0.5,-0.086021505,0,0,0,0,0,0.44657218,1.2731092,0.6060606,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666667,-1,-0.5,0.0,0.44859812
0.14457831,-0.036144577,0.5,0.0,0.5,0.12903225,0,0,0,0,0,-0.22164468,-0.0882353,-0.15151516,0.0,-0.24117441,0.24359499,-0.14285715,0.14861012,0.6585366,-0.55,-0.1385938,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3018868,0.0,0,-0.5,0.4444893,0.08761682
0.060240965,0.43373495,0.5,0.0,-0.5,-0.2580645,1,0,0,0,0,1.0215571,0.9327731,3.2424242,-0.75,-0.56874055,1.634812,0.2857143,0.6368496,0.9512195,-0.4,0.42051956,0,0,0,-0.6666667,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0754716,0.0,0,1.0,-0.00040371416,-0.20443925
4.1445785,-0.16867469,-0.5,0.0,1.0,-0.6451613,0,1,0,0,0,0.624063,0.3067227,1.0,0.25,0.91156936,-0.015433361,0.17142858,-0.51152295,-0.2682927,0.3,-0.20408913,0,0,0,0.33333334,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0.8113208,2.0,2,0.0,-0.5329027,4.3049064
2.1566265,0.060240965,0.0,0.0,0.5,-0.086021505,0,0,1,0,0,-0.09093396,-0.21008404,-0.21212122,0.75,0.5769544,-0.12772554,-0.51428574,0.107745305,-0.5365854,0.0,-0.34982345,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3490566,1.3333334,1,0.5,1.4775939,1.1565421
-0.37349397,0.18072289,1.5,0.0,2.0,1.3333334,1,0,0,0,0,-1.1599277,-1.2016807,-0.3030303,-0.75,0.10299429,1.7501533,0.8,-0.09717272,0.24390244,0.45,1.7415892,0,0,0,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4433963,-0.33333334,1,1.0,-1.0415826,-0.20560747
1.0481927,-0.28915662,0.0,0.0,-0.5,-0.68817204,0,0,0,0,0,0.2656891,0.7058824,-0.18181819,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,1.6666666,0,-0.5,1.7928946,1.0806075
-0.04819277,-0.036144577,-0.5,0.0,0.0,0.12903225,0,0,0,0,0,-0.22164468,-0.0882353,-0.15151516,0.0,-0.24117441,0.24359499,-0.14285715,0.14861012,0.6585366,-0.55,-0.1385938,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3018868,-0.33333334,-1,0.0,0.4444893,-0.052570093
0.45783132,-0.28915662,-0.5,0.0,0.0,-0.68817204,0,0,0,0,0,0.2656891,0.7058824,-0.18181819,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,0.6666667,0,-0.5,1.7928946,1.1728972
-0.33734939,1.0240964,-0.5,0.0,-0.5,0.43010753,1,0,0,0,0,1.4005034,1.2142857,1.7575758,-0.25,-0.26738903,1.2715148,0.2,0.48847708,0.46341464,0.35,0.06447954,0,0,0,-0.6666667,0,0,0,0,0,0,-1,0,0,0,1,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0.7264151,0.0,1,1.0,0.22285022,-0.22780374
0.26506025,0.44578314,1.0,0.0,0.0,1.2903225,0,0,0,0,0,0.66356623,0.36134455,1.6060606,-0.75,-0.56874055,1.634812,0.2857143,0.6368496,0.9512195,-0.4,0.42051956,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0754716,0.33333334,1,0.0,-0.00040371416,-0.16950935
0.036144577,-0.25301206,-0.5,1.0,0.0,-0.47311828,0,0,0,0,0,-0.19981398,-0.2647059,-0.24242425,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,0.0,-1,0.5,1.7928946,1.0327103
0.26506025,1.313253,-0.5,0.0,0.0,0.17204301,0,0,1,0,0,0.5584068,-1.2647059,-0.27272728,-1.25,-0.78212744,0.22717361,1.2285714,-1.2748872,0.85365856,-0.55,0.16817549,0,2,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754717,0.6666667,0,0.0,-1.1542188,-0.23948598
1.3614458,-0.30120483,-0.5,1.0,-0.5,-0.68817204,1,0,0,0,0,-0.5021065,-0.28151262,-0.060606062,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,0.6666667,0,2.0,1.7928946,1.9964954
-0.42168674,-0.036144577,-0.5,0.0,-1.0,0.12903225,0,0,0,0,0,-0.22164468,-0.0882353,-0.15151516,0.0,-0.24117441,0.24359499,-0.14285715,0.14861012,0.6585366,-0.55,-0.1385938,0,0,0,0.0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3018868,0.0,1,-0.5,0.4444893,-0.20560747
0.19277108,0.072289154,2.0,0.0,0.5,-0.086021505,0,0,0,0,0,-0.023581551,0.008403362,0.45454547,0.75,0.5769544,-0.12772554,-0.51428574,0.107745305,-0.5365854,0.0,-0.34982345,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3490566,0.6666667,0,-0.5,1.4775939,0.36682242
0.45783132,-0.12048193,-0.5,0.0,0.5,1.2473118,1,0,0,0,0,-0.41445532,-0.6764706,-0.18181819,0.25,0.91156936,-0.015433361,0.17142858,-0.51152295,-0.2682927,0.3,-0.20408913,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0.8113208,0.6666667,0,1.0,-0.5329027,0.2745327
-0.78313255,0.084337346,-0.5,0.0,0.5,-0.30107528,0,0,0,0,0,0.0,0.27731094,-0.3030303,0.75,0.5769544,-0.12772554,-0.51428574,0.107745305,-0.5365854,0.0,-0.34982345,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3490566,-0.6666667,0,-0.5,1.4775939,-0.2686916
-0.072289154,-0.12048193,-0.5,0.0,0.0,1.2473118,0,0,0,0,0,-0.41445532,-0.6764706,-0.18181819,0.0,-0.24117441,0.24359499,-0.14285715,0.14861012,0.6585366,-0.55,-0.1385938,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3018868,0.33333334,0,0.0,0.4444893,-0.12266355
1.5301205,-0.62650603,0.0,0.0,1.0,-0.5591398,0,0,0,0,0,-0.3502763,0.05462185,-0.3030303,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,2,0,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.6666665,0,2.0,0.0,0.9521028
-0.18072289,0.686747,-0.5,0.0,-0.5,1.032258,0,0,0,0,0,-0.055971988,-0.5168067,0.0,-1.0,-0.7892928,-0.05035432,1.1714286,-1.3373723,0.8292683,-0.65,0.02135751,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16981132,0.33333334,2,0.0,0.107791685,-0.21028037
-0.79518074,-0.27710843,0.5,0.0,0.5,0.47311828,1,0,0,0,0,-0.20200251,-0.23109244,-0.27272728,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-0.047169812,-0.6666667,0,2.0,1.7928946,-0.18107477
1.1686747,-0.30120483,0.5,1.0,0.0,-0.68817204,0,0,0,0,0,-0.5021065,-0.28151262,-0.060606062,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,1.6666666,1,0.0,1.7928946,1.7698598
-0.12048193,1.6987952,1.0,0.0,0.0,0.86021507,0,0,0,1,0,0.24325655,0.042016808,-0.21212122,-0.75,-0.42304555,0.26432613,0.6857143,-0.95402706,0.024390243,-0.65,0.38155508,0,0,0,-0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7075472,0.0,1,0.0,0.30843762,-0.13785046
-0.6385542,0.79518074,-0.5,0.0,0.0,1.548387,0,0,0,0,0,1.1206981,1.6344538,7.030303,-1.25,-0.7966911,1.6336366,0.7714286,0.16239011,1.9512196,0.55,0.80270636,0,0,0,-1.0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0471698,-0.33333334,0,-0.5,-0.89947516,-0.39135513
-0.67469877,-0.62650603,-0.5,0.0,1.0,-0.5591398,0,0,0,0,0,-0.3502763,0.05462185,-0.3030303,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6666667,-1,-0.5,0.0,-0.2978972
-0.16867469,0.45783132,-0.5,0.0,0.0,1.2903225,0,0,0,0,0,2.2961645,0.87815124,0.3939394,-0.75,-0.56874055,1.634812,0.2857143,0.6368496,0.9512195,-0.4,0.42051956,0,0,0,-0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0754716,0.0,0,-0.5,-0.00040371416,-0.1343458
-0.7590361,-0.060240965,-0.5,0.0,0.0,0.94623655,0,0,0,0,0,0.25901407,-0.33613446,-0.15151516,0.0,-0.24117441,0.24359499,-0.14285715,0.14861012,0.6585366,-0.55,-0.1385938,0,0,0,-0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3018868,-0.6666667,0,-0.5,0.4444893,-0.3213785
1.3493975,0.43373495,0.5,0.0,-1.0,-0.2580645,0,0,0,0,0,1.0215571,0.9327731,3.2424242,-0.75,-0.56874055,1.634812,0.2857143,0.6368496,0.9512195,-0.4,0.42051956,0,0,0,-0.6666667,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0754716,1.0,0,-0.5,-0.00040371416,0.26168224
-0.5180723,0.20481928,1.0,0.0,0.5,0.7741935,0,0,0,1,0,1.0789517,0.1092437,0.3030303,-0.75,0.10299429,1.7501533,0.8,-0.09717272,0.24390244,0.45,1.7415892,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4433963,0.0,0,0.5,-1.0415826,-0.2745327
1.373494,0.072289154,0.5,0.0,1.5,-0.086021505,0,0,0,0,0,-0.023581551,0.008403362,0.45454547,0.75,0.5769544,-0.12772554,-0.51428574,0.107745305,-0.5365854,0.0,-0.34982345,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-0.3490566,0.33333334,0,0.0,1.4775939,1.1390187
-0.30120483,0.5903614,-0.5,0.0,1.5,0.34408602,0,0,0,0,0,0.6662472,0.37815127,1.030303,-0.75,-0.68688107,1.9868664,0.7714286,0.48515087,2.3414633,0.9,0.8043258,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8962264,-0.6666667,-1,-0.5,0.07347598,-0.38668224
-0.74698794,-0.4939759,0.0,0.0,0.5,1.2043011,0,0,0,1,0,0.21633747,-0.26890758,0.24242425,-0.5,0.023360131,0.12949714,-0.22857143,-0.19838442,-0.63414633,-1.3,0.045829713,1,0,0,-0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10377359,-0.33333334,0,0.0,0.18611224,-0.38084114
-0.25301206,0.3253012,-0.5,1.0,0.0,0.9892473,0,0,0,0,0,-0.45176998,-0.8445378,-0.060606062,0.0,0.55703133,-0.40789384,0.54285717,-1.188287,-0.41463414,1.0,14.544651,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.33333334,1,0.5,-0.6939847,-0.011682243
0.04819277,0.45783132,-0.5,0.0,0.0,1.2903225,0,0,0,0,0,2.2961645,0.87815124,0.3939394,-0.75,-0.56874055,1.634812,0.2857143,0.6368496,0.9512195,-0.4,0.42051956,0,0,0,-0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0754716,0.0,0,-0.5,-0.00040371416,-0.17056075
-0.14457831,1.060241,0.0,0.0,-0.75,0.43010753,1,0,0,0,0,-0.20134595,-0.23529412,-0.3030303,-0.25,-0.26738903,1.2715148,0.2,0.48847708,0.46341464,0.35,0.06447954,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7264151,0.33333334,1,1.0,0.22285022,-0.18107477
-0.14457831,-0.60240966,0.5,1.0,0.0,-0.17204301,0,0,0,0,0,-0.9004213,-0.78571427,-0.030303031,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,0.0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,0.0,0.0,0.3084112
1.0120482,-0.13253012,0.0,0.0,1.0,-0.043010753,0,0,0,0,0,-0.008480604,-0.52100843,0.4848485,0.25,0.91156936,-0.015433361,0.17142858,-0.51152295,-0.2682927,0.3,-0.20408913,0,0,0,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8113208,0.6666667,1,-0.5,-0.5329027,0.7943925
0.6987952,0.3493976,-0.5,0.0,0.0,0.2580645,0,0,0,0,0,-0.9555726,-1.0462185,0.0,0.0,0.55703133,-0.40789384,0.54285717,-1.188287,-0.41463414,1.0,14.544651,0,0,0,0.33333334,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.0,0,-0.5,-0.6939847,0.71845794
1.0361446,0.09638554,-0.5,0.0,0.5,-0.30107528,0,0,0,0,0,-0.28467473,0.0,0.72727275,0.75,0.5769544,-0.12772554,-0.51428574,0.107745305,-0.5365854,0.0,-0.34982345,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3490566,0.6666667,0,-0.5,1.4775939,1.8049065
-0.33734939,-0.060240965,0.5,0.0,0.5,0.94623655,0,0,0,0,0,0.25901407,-0.33613446,-0.15151516,0.0,-0.24117441,0.24359499,-0.14285715,0.14861012,0.6585366,-0.55,-0.1385938,0,0,0,-0.33333334,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3018868,0.6666667,2,0.0,0.4444893,0.07009346
