hog_con_10;total_transacciones;habitaciones;cod_barrio;renta_bruta_media_por_persona;codigo_postal;cod_distrito;viv_nuevas_transacciones;tamano_medio_del_hogar;lineas_metro;m2_areasverdes;total_estaciones;estado;energia;atrib;planta;ins_comunitaria;num_personas;tam_hogar;atrib_lujo;habitantes;serv_barrio;m2_por_hab;m2_constr;pm_tlogia_distrito;hog_con_15_y_más;amueblado;eficiencia_carpinteria;precio_mean_b;cod_barrio_frecuency;url;certificado_energetico;orientacion_este;orientacion_oeste;orientacion_sur;orientacion_norte;tipologia_Atico;tipologia_Casa;tipologia_Chalet;tipologia_Duplex;tipologia_Estudio;tipologia_Piso;antiguedad_10_30;antiguedad_30_50;antiguedad_5_10;antiguedad_Desconocido;antiguedad_mas_50;antiguedad_menos_5;tipo_inmueble_Desconocido;tipo_inmueble_económico;tipo_inmueble_lujo;tipo_inmueble_medio;tipo_inmueble_señorial;aire_Desconocido;aire_Eficiente;aire_Normal;aire_Sin_Aire;tipo_suelo_Baldosa;tipo_suelo_Desconocido;tipo_suelo_Gres;tipo_suelo_Madera;tipo_suelo_Otros;tipo_suelo_Piedra;tipo_suelo_Radiante;grupo_cocina_Abierta;grupo_cocina_Amueblada;grupo_cocina_Desconocido;grupo_cocina_Equipada;grupo_cocina_Independiente;grupo_cocina_Isla;grupo_cocina_No_amueblada;grupo_cocina_Reformada;grupo_cocina_Sin_reforma;target
0.46341464;1.9253112;-0.33333334;1.0361446;-0.26738903;0.0;1.125;0.59090906;0.028571429;-0.25;0.06447964;0.7264151;0.0;0;0.0;2.0;1;2.0993683;0.48847708;0;1.2715148;0.22285022;0.43367347;-0.17682926;-0.4411803;0.35;0.0;0;-0.47034216;0.14084508;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-jose-arcones-gil-pueblo-nuevo-ciudad-lineal-madrid-madrid-RP762024122768;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.33713436
-0.7804878;-0.22821577;-0.6666667;-0.27710843;0.6828032;0.45833334;-0.25;-0.3181818;-0.4857143;0.0;-0.11470139;-0.047169812;-0.5;3;1.0;-1.0;0;-0.20280142;0.0;1;0.0;1.7928946;0.16581632;-0.5914634;0.80409455;-0.45;0.0;0;-0.06697249;-0.07746479;https://www.indomio.es/anuncios/96886857/;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.11548893
-0.5365854;0.008298756;0.33333334;0.072289154;0.5769544;-0.083333336;0.125;0.4090909;-0.6857143;0.75;-0.3498232;-0.3490566;0.5;0;0.0;2.0;0;-0.023674814;0.107745305;0;-0.12772554;1.4775939;1.7193878;1.3841463;0.4656844;0.0;0.0;0;0.09236638;-0.26760563;https://www.pisos.com/comprar/piso-chamberi_arapiles28015-46673235853_100500/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.1327248
-0.2682927;-0.5228216;1.6666666;-0.18072289;0.91156936;-0.625;-0.125;-0.16666667;0.0;0.25;-0.20408888;0.8113208;0.5;0;0.0;1.3333334;0;-0.40357044;-0.51152295;1;-0.015433361;-0.5329027;0.4138322;1.847561;0.24914116;0.3;1.0;0;1.148182;0.16901408;https://www.indomio.es/anuncios/95577971/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.8326577
-0.7804878;-0.5020747;0.6666667;-0.24096386;0.6828032;-0.45833334;-0.25;-0.25757575;-0.4857143;0.0;-0.11470139;-0.047169812;0.5;2;-0.5;1.3333334;0;-0.42307058;0.0;2;0.0;1.7928946;0.017006803;0.50609756;0.80409455;-0.45;0.0;0;1.4765955;1.2042253;https://www.pisos.com/comprar/piso-salamanca_castellana28006-37547462658_101800/;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0.95774156
-0.7804878;-0.5020747;0.6666667;-0.24096386;0.6828032;-0.45833334;-0.25;-0.25757575;-0.4857143;0.0;-0.11470139;-0.047169812;-0.5;0;-0.5;0.0;0;-0.42307058;0.0;0;0.0;1.7928946;3.8414116;3.640244;0.80409455;-0.45;0.0;0;1.4765955;1.2042253;https://www.indomio.es/anuncios/94980885/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2.3576074
0.24390244;-1.186722;-0.33333334;0.18072289;0.10299429;1.2916666;0.25;-0.34848484;0.62857145;-0.75;1.74159;2.4433963;0.0;2;0.0;0.6666667;0;-1.1645153;-0.09717272;1;1.7501533;-1.0415826;-0.16156463;-0.4207317;-0.38372678;0.45;0.0;0;0.18924661;0.64084506;https://www.redpiso.es/inmueble/piso-en-venta-en-plaza-pico-salvaguardia-penagrande-fuencarral-el-pardo-madrid-madrid-RP722024130086;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.31963605
0.0;-0.7759336;0.6666667;-0.60240966;0.0;-0.16666667;-0.625;-0.07575758;-1.3142858;0.25;-0.19729331;0.0;0.5;0;-0.5;2.0;0;-0.9039824;1.1183178;-1;-0.10246321;0.0;-0.7270408;-0.103658535;0.0;0.45;0.0;0;0.110322595;1.2535211;https://www.pisos.com/comprar/piso-sol_barrio28013-33371514014_100500/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.44329086
0.24390244;0.10788382;-0.33333334;0.20481928;0.10299429;0.75;0.25;0.25757575;0.62857145;-0.75;1.74159;2.4433963;-0.5;0;-1.0;-1.3333334;0;1.0832189;-0.09717272;0;1.7501533;-1.0415826;0.46343538;-0.16463415;1.2099574;0.45;0.0;0;0.061988074;-0.23943663;https://www.indomio.es/anuncios/93876207/;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.03383009
-0.41463414;-0.8921162;-0.33333334;0.30120483;0.55703133;-0.25;0.375;0.10606061;0.37142858;0.0;14.544658;1.5;-0.5;0;0.5;0.0;0;-0.6511398;-1.188287;-1;-0.40789384;-0.6939847;0.34438777;-0.21341464;-0.118689835;1.0;1.0;0;0.24978311;-0.5140845;https://www.pisosmadrid.com.es/propiedad/3947968-piso-en-venta-en-centro-madrid;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.12132171
0.46341464;1.9253112;-0.33333334;1.0361446;-0.26738903;0.0;1.125;0.59090906;0.028571429;-0.25;0.06447964;0.7264151;0.5;0;-0.5;2.6666667;0;2.0993683;0.48847708;0;1.2715148;0.22285022;0.017006803;-0.34756097;-0.16083643;0.35;0.0;0;-0.47034216;0.14084508;https://www.pisos.com/comprar/atico-ciudad_lineal_pueblo_nuevo28017-45059908106_991170/;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.12715448
0.8292683;-1.2572614;0.0;0.73493975;-0.7892928;1.0;0.75;-0.28787878;1.0;-1.0;0.021357616;-0.16981132;0.5;0;-0.5;-0.33333334;0;-0.37039274;-1.3373723;0;-0.05035432;0.107791685;-0.6154337;-0.40853658;-0.555297;-0.65;0.0;0;-0.54743814;-0.48591548;https://www.pisos.com/comprar/piso-usera_pradolongo28026-45037121183_100200/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.3302517
0.0;-0.21576764;0.0;-0.6626506;0.0;-0.16666667;-0.625;0.6515151;-1.3142858;0.25;-0.19729331;0.0;1.5;2;0.5;0.6666667;0;-0.06152156;1.1183178;-1;-0.10246321;0.0;1.3042092;0.6402439;0.0;0.45;0.0;0;0.065477945;0.8802817;https://www.pisos.com/comprar/piso-centro_palacio28013-44217243661_996542/;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.828254
-0.80487806;-0.9460581;0.0;-0.37349397;0.37084934;-0.125;-0.375;-0.34848484;-0.17142858;-0.5;0.7051017;-0.6037736;0.5;0;1.0;0.0;0;-0.97753364;-1.0171062;0;-0.47328973;-0.8033912;0.70153064;0.3109756;0.46076757;-1.3;0.0;0;1.8492861;-0.08450704;https://www.indomio.es/anuncios/93766837/;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.8410861
-0.80487806;-0.9460581;0.0;-0.37349397;0.37084934;-0.125;-0.375;-0.34848484;-0.17142858;-0.5;0.7051017;-0.6037736;0.5;0;0.0;2.6666667;0;-0.97753364;-1.0171062;0;-0.47328973;-0.8033912;-0.14668368;-0.15243903;0.46076757;-1.3;1.0;0;1.8492861;-0.08450704;https://www.indomio.es/anuncios/96410239/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.71276504
1.9512196;-0.008298756;0.33333334;0.8313253;-0.7966911;0.041666668;0.875;1.3484849;0.6;-1.25;0.8027067;1.0471698;-0.5;0;-0.5;0.0;0;0.22631146;0.16239011;0;1.6336366;-0.89947516;-0.45918366;-0.103658535;-0.6354348;0.55;0.0;0;-0.57505876;-0.23239437;https://www.pisos.com/comprar/piso-puente_de_vallecas_portazgo28038-48367818947_104700/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.292222
0.8292683;-0.73443985;0.0;0.72289157;-0.7892928;0.375;0.75;-0.07575758;1.0;-1.0;0.021357616;-0.16981132;-0.5;2;0.0;-0.33333334;0;-0.5624279;-1.3373723;0;-0.05035432;0.107791685;-0.7270408;-0.4695122;-0.555297;-0.65;0.0;0;-0.5705549;-0.52816904;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-san-magin-zofio-usera-madrid-madrid-RP832023118723;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.3849631
0.6585366;-0.6680498;-0.33333334;-0.12048193;-0.24117441;1.2083334;0.0;-0.22727273;-0.31428573;0.0;-0.13859339;-0.3018868;-0.5;3;0.0;0.0;0;-0.41609448;0.14861012;0;0.24359499;0.4444893;-0.28061223;-0.4695122;-0.2786641;-0.55;0.0;0;0.10720723;-0.19014084;https://www.redpiso.es/inmueble/piso-en-venta-en-valdeacederas-tetuan-madrid-madrid-RP602024125532;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.2846394
-0.63414633;-0.56846476;0.0;-0.5060241;0.023360131;1.1666666;-0.5;1.1969697;-0.4;-0.5;0.045830213;-0.10377359;-0.5;0;-0.5;4.6666665;0;-0.2830541;-0.19838442;0;0.12949714;0.18611224;2.8890307;1.5060976;-0.103749424;-1.3;0.0;0;-0.32962123;-0.4084507;https://www.indomio.es/anuncios/96259029/;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.48995304
-0.7804878;0.69709545;0.33333334;-0.28915662;0.6828032;-0.6666667;-0.25;-0.22727273;-0.4857143;0.0;-0.11470139;-0.047169812;-0.5;0;-0.5;0.0;0;0.2667399;0.0;0;0.0;1.7928946;-0.22704081;0.05487805;0.80409455;-0.45;0.0;0;0.63643306;1.7394366;https://www.pisos.com/comprar/piso-goya28006-45045404624_109300/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.75826067
0.9512195;0.28630707;0.0;0.4939759;-0.56874055;1.125;0.5;0.9848485;0.114285715;-0.75;0.42052007;1.0754716;0.0;0;-0.5;0.0;0;1.4637188;0.6368496;0;1.634812;-0.00040371416;-0.30293366;-0.23780487;-0.56716824;-0.4;0.0;0;-0.5371173;-0.26056337;https://www.pisos.com/comprar/piso-las_aguilas28044-44204911877_100200/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.33130157
0.24390244;-1.186722;1.0;0.18072289;0.10299429;1.2916666;0.25;-0.34848484;0.62857145;-0.75;1.74159;2.4433963;2.0;0;-0.5;3.3333333;0;-1.1645153;-0.09717272;0;1.7501533;-1.0415826;-0.20408164;0.5792683;-0.38372678;0.45;0.0;0;0.18924661;0.64084506;https://www.pisos.com/comprar/piso-penagrande28035-4358704068_109700/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.5401149
-0.5365854;-0.20746888;-0.33333334;0.060240965;0.5769544;-0.083333336;0.125;-0.25757575;-0.6857143;0.75;-0.3498232;-0.3490566;1.5;2;-0.5;0.6666667;0;-0.0912936;0.107745305;0;-0.12772554;1.4775939;-0.7270408;-0.652439;0.4656844;0.0;0.0;0;0.061930347;-0.19014084;https://www.pisos.com/comprar/piso-gaztambide28015-40905876209_109300/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.15048558
-0.7804878;0.69709545;0.33333334;-0.28915662;0.6828032;-0.6666667;-0.25;-0.22727273;-0.4857143;0.0;-0.11470139;-0.047169812;-0.5;0;-0.5;0.0;0;0.2667399;0.0;0;0.0;1.7928946;0.57653064;0.60365856;0.80409455;-0.45;0.0;0;0.63643306;1.7394366;https://www.pisos.com/comprar/piso-goya28006-42528213214_105100/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.5564467
1.9512196;0.38589212;0.0;0.78313255;-0.7966911;1.5;0.875;4.8636365;0.6;-1.25;0.8027067;1.0471698;0.5;0;-0.5;4.6666665;0;0.5920352;0.16239011;0;1.6336366;-0.89947516;-0.03507653;-0.09146342;-0.6354348;0.55;0.0;0;-0.598371;-0.14084508;https://www.pisos.com/comprar/piso-puente_de_vallecas_entrevias28053-45883694136_100200/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.34996647
0.0;1.8257262;0.0;-0.6506024;0.0;-0.20833333;-0.625;-0.07575758;-1.3142858;0.25;-0.19729331;0.0;0.5;0;-0.5;0.0;0;1.1855534;1.1183178;0;-0.10246321;0.0;0.6122449;0.2621951;-0.011342824;0.45;0.0;0;-0.29233158;0.8028169;https://www.pisos.com/comprar/duplex-centro_embajadores_lavapies28012-47579639027_528827/;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;-0.027997317
-0.7804878;-0.5020747;0.0;-0.24096386;0.6828032;-0.45833334;-0.25;-0.25757575;-0.4857143;0.0;-0.11470139;-0.047169812;-0.5;0;1.5;2.6666667;0;-0.42307058;0.0;0;0.0;1.7928946;-0.21364796;-0.18902439;0.80409455;-0.45;0.0;0;1.4765955;1.2042253;https://www.indomio.es/anuncios/94240297/;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.4316253
-0.7804878;0.69709545;0.33333334;-0.28915662;0.6828032;-0.6666667;-0.25;-0.22727273;-0.4857143;0.0;-0.11470139;-0.047169812;-0.5;2;1.5;2.6666667;0;0.2667399;0.0;1;0.0;1.7928946;-0.22704081;0.05487805;0.80409455;-0.45;1.0;0;0.63643306;1.7394366;https://www.pisos.com/comprar/piso-goya28006-45065975249_108900/;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.75826067
-0.63414633;-1.2655602;-0.6666667;-0.4698795;0.023360131;1.1666666;-0.5;-0.34848484;-0.4;-0.5;0.045830213;-0.10377359;1.0;2;-0.5;0.6666667;0;-1.2453722;-0.19838442;0;0.12949714;0.18611224;-0.6377551;-0.8109756;-0.42357355;-1.3;0.0;0;-0.38454372;-0.47887325;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-fucar-cortes-centro-madrid-madrid-RP1272023120792;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;-0.3605821
-0.7804878;-0.5020747;1.0;-0.24096386;0.6828032;-0.45833334;-0.25;-0.25757575;-0.4857143;0.0;-0.11470139;-0.047169812;-0.5;0;-0.5;2.0;0;-0.42307058;0.0;1;0.0;1.7928946;1.4413265;2.152439;0.80409455;-0.45;0.0;0;1.4765955;1.2042253;https://www.pisos.com/comprar/apartamento-salamanca_castellana28006-38407054041_101800/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4.218262
-0.2682927;-0.5228216;1.6666666;-0.18072289;0.91156936;-0.625;-0.125;-0.16666667;0.0;0.25;-0.20408888;0.8113208;0.5;0;-0.5;4.0;0;-0.40357044;-0.51152295;1;-0.015433361;-0.5329027;-0.111961454;1.2012196;0.24914116;0.3;0.0;0;1.148182;0.16901408;https://www.indomio.es/anuncios/90892405/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.179387
0.0;1.8257262;0.33333334;-0.6506024;0.0;-0.20833333;-0.625;-0.07575758;-1.3142858;0.25;-0.19729331;0.0;-0.5;0;1.0;1.3333334;0;1.1855534;1.1183178;-1;-0.10246321;0.0;0.34438777;0.44512194;0.0;0.45;0.0;0;-0.29233158;0.8028169;https://www.indomio.es/anuncios/95507473/;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10.523492
-0.5365854;0.0;-0.6666667;0.09638554;0.5769544;-0.29166666;0.125;0.6818182;-0.6857143;0.75;-0.3498232;-0.3490566;-0.5;0;-0.5;0.6666667;0;-0.2858006;0.107745305;0;-0.12772554;1.4775939;-0.68239796;-0.8231707;0.4656844;0.0;0.0;0;1.513023;0.34507042;https://www.pisos.com/comprar/piso-chamberi_almagro28010-31723726280_105700/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.36629823
0.0;-0.7759336;-0.6666667;-0.60240966;0.0;-0.16666667;-0.625;-0.07575758;-1.3142858;0.25;-0.19729331;0.0;-0.5;0;-0.5;-1.3333334;0;-0.9039824;1.1183178;-1;-0.10246321;0.0;-0.3252551;-0.7256098;0.0;0.45;0.0;0;0.110322595;1.2535211;https://www.pisosmadrid.com.es/propiedad/4067498-apartamento-en-venta-en-carabanchel-madrid;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.40712765
0.0;-0.5394191;1.3333334;-0.6385542;0.0;-0.125;-0.625;-0.34848484;-1.3142858;0.25;-0.19729331;0.0;0.5;0;-0.5;0.0;0;-0.7583082;1.1183178;-1;-0.10246321;0.0;-0.83864796;0.1402439;0.0;0.45;0.0;0;0.18511757;0.35915494;https://www.pisos.com/comprar/piso-cortes_huertas28012-45027449480_100500/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.58327746
-0.7804878;-0.2780083;0.6666667;-0.30120483;0.6828032;-0.6666667;-0.25;-0.10606061;-0.4857143;0.0;-0.11470139;-0.047169812;0.0;0;0.0;1.3333334;0;-0.5040923;0.0;1;0.0;1.7928946;3.2908163;3.1890244;0.80409455;-0.45;0.0;0;1.6328065;1.2323943;https://www.pisos.com/comprar/piso-recoletos28001-11683122104_100100/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2.8242292
-0.2682927;-0.5228216;1.6666666;-0.18072289;0.91156936;-0.625;-0.125;-0.16666667;0.0;0.25;-0.20408888;0.8113208;0.5;0;0.0;2.6666667;0;-0.40357044;-0.51152295;3;-0.015433361;-0.5329027;0.5428004;2.0060976;0.24914116;0.3;0.0;0;1.148182;0.16901408;https://www.pisos.com/comprar/piso-chamartin_el_viso28006-33383916246_149200/;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2.1242964
-0.2682927;-0.5228216;3.0;-0.18072289;0.91156936;-0.625;-0.125;-0.16666667;0.0;0.25;-0.20408888;0.8113208;-0.5;2;-0.5;-1.3333334;0;-0.40357044;-0.51152295;0;-0.015433361;-0.5329027;3.4007065;8.506098;1.6785519;0.3;0.0;0;1.148182;0.16901408;https://www.pisos.com/comprar/chalet-chamartin_el_viso28016-45856793234_102100/;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5.857272
-0.7804878;0.69709545;0.6666667;-0.28915662;0.6828032;-0.6666667;-0.25;-0.22727273;-0.4857143;0.0;-0.11470139;-0.047169812;0.0;0;0.5;0.0;0;0.2667399;0.0;1;0.0;1.7928946;0.90986395;1.2378049;0.80409455;-0.45;0.0;0;0.63643306;1.7394366;https://www.pisos.com/comprar/piso-goya28006-14253648802_100100/;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.75942725
-0.7804878;-0.2780083;-0.33333334;-0.30120483;0.6828032;-0.6666667;-0.25;-0.10606061;-0.4857143;0.0;-0.11470139;-0.047169812;-0.5;0;-0.5;-0.6666667;0;-0.5040923;0.0;0;0.0;1.7928946;-0.19132653;-0.43292683;0.80409455;-0.45;0.0;0;1.6328065;1.2323943;https://www.indomio.es/anuncios/96710975/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.584444
0.0;-0.5394191;0.33333334;-0.6385542;0.0;-0.125;-0.625;-0.34848484;-1.3142858;0.25;-0.19729331;0.0;-0.5;0;-0.5;0.0;0;-0.7583082;1.1183178;-1;-0.10246321;0.0;-0.56632656;-0.17682926;0.0;0.45;0.0;0;0.18511757;0.35915494;https://www.indomio.es/anuncios/95568231/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.08049229
0.0;1.2572614;0.0;-0.61445785;0.0;-0.083333336;-0.625;0.56060606;-1.3142858;0.25;-0.19729331;0.0;-0.5;0;1.0;0.0;0;0.44833836;1.1183178;-1;-0.10246321;0.0;-1.1288265;-0.6890244;0.0;0.45;0.0;0;0.0;1.6830986;https://www.indomio.es/anuncios/96704551/;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.24380997
-0.4878049;0.5394191;0.0;1.5060241;-0.51357335;0.625;1.625;3.3181818;0.6857143;-1.25;0.43239638;-0.6320755;0.5;3;-0.5;0.6666667;0;0.59862673;-2.0383701;1;-1.0544086;-1.1190957;-0.4815051;-0.33536586;-0.5328037;-1.25;0.0;0;-0.54885876;-0.41549295;https://www.pisos.com/comprar/piso-vicalvaro_ambroz28032-46750150519_104700/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;-0.3091382
1.9512196;0.020746889;-0.33333334;0.8072289;-0.7966911;0.041666668;0.875;1.0757576;0.6;-1.25;0.8027067;1.0471698;-0.5;2;0.5;1.3333334;0;0.87096953;0.16239011;0;1.6336366;-0.89947516;0.046768706;-0.33536586;-0.6354348;0.55;0.0;0;-0.5809804;-0.3028169;https://www.redpiso.es/inmueble/piso-en-venta-en-travesia-felipe-de-diego-palomeras-bajas-puente-de-vallecas-madrid-madrid-RP562024131389;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.35500598
0.0;-0.7759336;0.0;-0.60240966;0.0;-0.16666667;-0.625;-0.07575758;-1.3142858;0.25;-0.19729331;0.0;-0.5;0;-0.5;0.0;0;-0.9039824;1.1183178;-1;-0.10246321;0.0;0.21045919;0.042682927;0.0;0.45;0.0;0;0.110322595;1.2535211;https://www.pisosmadrid.com.es/propiedad/4056182-piso-en-venta-en-centro-madrid;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.24497652
0.24390244;0.10788382;-0.6666667;0.20481928;0.10299429;0.75;0.25;0.25757575;0.62857145;-0.75;1.74159;2.4433963;-0.5;0;-0.5;0.6666667;0;1.0832189;-0.09717272;0;1.7501533;-1.0415826;1.3711735;-0.2621951;-0.38372678;0.45;0.0;0;0.061988074;-0.23943663;https://www.indomio.es/anuncios/96752119/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.13882002
